trade_id,region1,region2,industry1,industry2,amount,total_resources_value,resources_count,unique_resources_factors,natural_resource/land,natural_resource/water,resources_intensity
2507,AU,RU,CATTL,CATTL,24.58,7294.152,2.0,2.0,7294.0,0.152,296.751505
96017,WL,RU,OILSE,VEGE1,375.12,6169.538,2.0,2.0,6161.0,8.538,16.446838
88992,WE,RU,DAIRY,FISH5,330.48,5853.823,2.0,2.0,5830.0,23.823,17.713093
2505,AU,RU,CATTL,BITUM,16.35,4853.101,2.0,2.0,4853.0,0.101,296.825749
2556,AU,RU,CATTL,WEARI,14.58,4327.09,2.0,2.0,4327.0,0.09,296.782579
95795,WL,RU,MEATC,HOTEL,66.84,3545.298,2.0,2.0,3544.0,1.298,53.041562
2558,AU,RU,CATTL,WHOLE,11.59,3438.072,2.0,2.0,3438.0,0.072,296.641242
92735,WE,RU,WOODW,CONST,113.74,3260.341,2.0,2.0,3258.0,2.341,28.664858
88994,WE,RU,DAIRY,FOOD5,162.71,2881.729,2.0,2.0,2870.0,11.729,17.710829
95822,WL,RU,MEATC,WHOLE,50.91,2699.989,2.0,2.0,2699.0,0.989,53.034551
87500,WA,RU,WHEAT,CEREA,94.94,2663.333,2.0,2.0,2659.0,4.333,28.052802
82466,WA,RU,BASIC,BASIC,2693.21,2422.276,2.0,2.0,2001.0,421.276,0.899401
2544,AU,RU,CATTL,RAWMI,7.7,2285.048,2.0,2.0,2285.0,0.048,296.759481
88984,WE,RU,DAIRY,DAIRY,128.66,2279.275,2.0,2.0,2270.0,9.275,17.71549
89012,WE,RU,DAIRY,MEATP,123.16,2181.878,2.0,2.0,2173.0,8.878,17.715801
95965,WL,RU,OILSE,FOOD5,121.26,1994.76,2.0,2.0,1992.0,2.76,16.450272
11781,CN,RU,CHEM1,HEALT,701.8,1660.941,2.0,2.0,1626.0,34.941,2.366687
93155,WF,RU,CROPS,TOBAC,216.0,1534.445,2.0,2.0,1532.0,2.445,7.103912
87509,WA,RU,WHEAT,FOOD5,50.96,1429.326,2.0,2.0,1427.0,2.326,28.047998
14858,CN,RU,WOODW,CONST,62.76,1427.662,2.0,2.0,1426.0,1.662,22.74796
82482,WA,RU,BASIC,CONST,1581.64,1422.403,2.0,2.0,1175.0,247.403,0.899322
95075,WL,RU,DAIRY,FISH5,97.66,1331.014,2.0,2.0,1329.0,2.014,13.62906
90579,WE,RU,MEATC,HOTEL,47.25,1309.311,2.0,2.0,1307.0,2.311,27.710286
83363,WA,RU,CROPS,TOBAC,419.18,1159.857,2.0,2.0,1151.0,8.857,2.766966
90602,WE,RU,MEATC,WHOLE,35.99,997.76,2.0,2.0,996.0,1.76,27.723256
85515,WA,RU,NATUR,WOODW,3692.11,986.105,2.0,2.0,781.0,205.105,0.267084
92793,WE,RU,WOODW,REALE,33.3,954.685,2.0,2.0,954.0,0.685,28.669219
87361,WA,RU,VEGET,FOOD5,241.91,945.214,2.0,2.0,932.0,13.214,3.907296
98221,WM,RU,HOTEL,PUBLI,672.73,929.443,2.0,2.0,869.0,60.443,1.381599
85892,WA,RU,OILSE,VEGE1,69.97,917.803,2.0,2.0,915.0,2.803,13.117093
11348,CN,RU,BASIC,BASIC,539.58,917.379,2.0,2.0,869.0,48.379,1.700172
12242,CN,RU,FABRI,CONST,669.63,913.482,2.0,2.0,867.0,46.482,1.364159
13357,CN,RU,MOTO1,MOTO1,843.27,906.745,2.0,2.0,870.0,36.745,1.075272
95987,WL,RU,OILSE,OILSE,54.37,894.238,2.0,2.0,893.0,1.238,16.447269
12590,CN,RU,FURNI,FURNI,237.64,854.474,2.0,2.0,849.0,5.474,3.595666
95792,WL,RU,MEATC,FOOD5,16.09,853.313,2.0,2.0,853.0,0.313,53.033748
87552,WA,RU,WHEAT,WHEAT,30.2,847.379,2.0,2.0,846.0,1.379,28.058907
7189,BR,RU,MEATC,HOTEL,17.19,844.27,2.0,2.0,844.0,0.27,49.11402
89032,WE,RU,DAIRY,PUBLI,46.69,827.365,2.0,2.0,824.0,3.365,17.72039
88999,WE,RU,DAIRY,HEALT,46.63,826.361,2.0,2.0,823.0,3.361,17.72166
84474,WA,RU,HOTEL,PUBLI,503.92,811.258,2.0,2.0,786.0,25.258,1.609894
88591,WE,RU,CHEM1,HEALT,233.18,810.202,2.0,2.0,793.0,17.202,3.474578
2892,AU,RU,MEATA,CHEM1,2.72,805.02,2.0,2.0,805.0,0.02,295.963235
2503,AU,RU,CATTL,ANTHR,2.68,796.017,2.0,2.0,796.0,0.017,297.021269
92752,WE,RU,WOODW,FURNI,26.54,760.546,2.0,2.0,760.0,0.546,28.656594
89001,WE,RU,DAIRY,HOTEL,42.51,753.065,2.0,2.0,750.0,3.065,17.715008
14247,CN,RU,RUBBE,CONST,326.28,733.582,2.0,2.0,709.0,24.582,2.24832
83548,WA,RU,ELEC2,TRAN1,69.88,680.86,2.0,2.0,32.0,648.86,9.743274
13937,CN,RU,PLAST,RUBBE,281.04,680.502,2.0,2.0,647.0,33.502,2.421371
95077,WL,RU,DAIRY,FOOD5,48.08,654.992,2.0,2.0,654.0,0.992,13.622962
7207,BR,RU,MEATC,WHOLE,13.09,642.206,2.0,2.0,642.0,0.206,49.06081
12099,CN,RU,ELECT,CONST,711.76,628.941,2.0,2.0,602.0,26.941,0.883642
2534,AU,RU,CATTL,MEATP,2.09,620.013,2.0,2.0,620.0,0.013,296.656938
90796,WE,RU,MOTO1,MOTO1,1169.01,612.045,2.0,2.0,590.0,22.045,0.523558
91230,WE,RU,PAPER,PAPER,42.8,598.335,2.0,2.0,596.0,2.335,13.97979
97455,WM,RU,DAIRY,FISH5,21.4,582.796,2.0,2.0,578.0,4.796,27.233458
91991,WE,RU,RUBBE,CONST,319.76,572.002,2.0,2.0,552.0,20.002,1.788848
81448,US,RU,PULP5,PAPER,19.48,570.452,2.0,2.0,570.0,0.452,29.283984
82627,WA,RU,BITUM,CEREA,354.34,541.269,2.0,2.0,493.0,48.269,1.527541
11363,CN,RU,BASIC,CONST,316.88,539.411,2.0,2.0,511.0,28.411,1.702256
89059,WE,RU,DAIRY,WHOLE,30.33,537.186,2.0,2.0,535.0,2.186,17.711375
87496,WA,RU,WHEAT,BITUM,18.7,524.854,2.0,2.0,524.0,0.854,28.067059
