trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,impact_intensity
4244,JP,JP,ELEC2,ELEC2,17994.6,86590262439.87,7,7,4812013.73967
692,JP,JP,BASIC,BASIC,54313.13,49513328848.027,7,7,911627.240927
4091,JP,JP,ELEC1,ELEC1,6917.32,49210827935.304,7,7,7114146.509819
9967,JP,JP,MOTO1,MOTO1,132199.27,28000665507.44,7,7,211806.50625
714,JP,JP,BASIC,CONST,28773.19,26230421077.841,7,7,911627.14589
4239,JP,JP,ELEC2,DIST1,4045.19,19465518672.57,7,7,4812015.918305
12575,JP,JP,PLAST,RUBBE,27006.22,16368500380.501,7,7,606101.127092
10711,JP,JP,NONME,CONST,18372.05,14984587047.871,7,7,815618.673358
733,JP,JP,BASIC,FABRI,16204.43,14772396816.401,7,7,911627.056083
4240,JP,JP,ELEC2,DISTR,2907.55,13991155549.378,7,7,4812008.580894
5332,JP,JP,FABRI,CONST,36055.83,13730825680.498,7,7,380821.234194
760,JP,JP,BASIC,MACHI,13659.68,12452532271.106,7,7,911626.939365
7297,JP,JP,HEALT,HEALT,75753.63,9964483528.509,7,7,131538.033603
4214,JP,JP,ELEC2,BASIC,1772.66,8530072676.371,7,7,4812018.478654
768,JP,JP,BASIC,MOTO1,8183.64,7460430328.592,7,7,911627.384464
4062,JP,JP,ELEC1,BASIC,1012.76,7204950312.39,7,7,7114173.459052
2902,JP,JP,CONST,REALE,21276.84,6295602052.994,7,7,295889.899675
6728,JP,JP,FOUND,MOTO1,7126.13,6175392291.129,7,7,866584.287843
4314,JP,JP,ELEC2,PLAST,1253.38,6031273148.057,7,7,4812006.851918
11379,JP,JP,PADDY,PROCE,12527.11,5788541974.867,7,7,462081.196291
17991,JP,JP,WOODW,CONST,10155.46,5629764762.371,7,7,554358.420236
18111,JP,JP,WOODW,WOODW,9727.11,5392304788.668,7,7,554358.364269
9118,JP,JP,MACHI,MACHI,21286.74,5330946437.689,7,7,250435.080134
743,JP,JP,BASIC,FURNI,5753.5,5245050394.943,7,7,911627.773519
4128,JP,JP,ELEC1,MACHI,730.66,5198050908.486,7,7,7114185.679367
4160,JP,JP,ELEC1,PLAST,713.72,5077522157.402,7,7,7114165.439391
11770,JP,JP,PAPER,PAPER,9292.02,4517253813.786,7,7,486143.358902
6721,JP,JP,FOUND,MACHI,5142.01,4455986337.401,7,7,866584.533558
1715,JP,JP,CEMEN,NONME,1996.24,4297900566.467,7,7,2152997.919322
3378,JP,JP,DIST1,DIST1,6921.58,4270760578.369,7,7,617021.052761
5778,JP,JP,FISHF,FISH5,5349.49,4060551900.235,7,7,759054.022016
6961,JP,JP,GASDI,CONST,5668.39,4028739222.704,7,7,710737.83256
14909,JP,JP,RUBBE,CONST,9432.63,3885359996.062,7,7,411906.328994
15423,JP,JP,SEACO,SEACO,1738.96,3798614036.485,7,7,2184417.143859
11782,JP,JP,PAPER,PRINT,7705.87,3746158719.638,7,7,486143.513924
4266,JP,JP,ELEC2,HEALT,778.48,3746074085.615,7,7,4812036.385797
18017,JP,JP,WOODW,FURNI,6686.9,3706937759.974,7,7,554358.186899
822,JP,JP,BASIC,TRANS,3923.9,3577133469.489,7,7,911627.072425
4088,JP,JP,ELEC1,DISTR,459.54,3269245010.367,7,7,7114168.538902
3379,JP,JP,DIST1,DISTR,5064.47,3124884554.19,7,7,617021.041529
4113,JP,JP,ELEC1,HEALT,430.76,3064470509.295,7,7,7114101.841617
7260,JP,JP,HEALT,CHEM1,23114.14,3040389237.177,7,7,131538.064457
4332,JP,JP,ELEC2,RETA1,622.84,2997103286.452,7,7,4811995.514822
4227,JP,JP,ELEC2,CHEM1,613.46,2951957487.636,7,7,4811980.386066
4348,JP,JP,ELEC2,TRAN1,596.98,2872675486.455,7,7,4812012.942569
3528,JP,JP,DISTR,DISTR,3392.17,2841883422.674,7,7,837777.417604
13461,JP,JP,PULP5,PAPER,3158.37,2757109541.22,7,7,872953.30858
6280,JP,JP,FOOD5,FOOD5,14040.24,2723330693.027,7,7,193966.10692
4326,JP,JP,ELEC2,REALE,527.64,2538998597.962,7,7,4811990.368361
4177,JP,JP,ELEC1,RETA1,354.61,2522724382.457,7,7,7114081.335712
4075,JP,JP,ELEC1,CHEM1,349.39,2485641719.084,7,7,7114232.574155
10195,JP,JP,NAPHT,CHEM1,3464.1,2460403358.336,7,7,710257.601783
14965,JP,JP,RUBBE,MOTO1,5900.25,2430348424.545,7,7,411906.008143
6290,JP,JP,FOOD5,HOTEL,12442.48,2413418692.26,7,7,193966.049554
4307,JP,JP,ELEC2,PAPER,500.32,2407534657.187,7,7,4811989.641004
7361,JP,JP,HEALT,RESEA,18160.25,2388764166.089,7,7,131538.066166
13098,JP,JP,PRINT,PRINT,15394.0,2261622082.465,7,7,146915.816712
6809,JP,JP,FURNI,CONST,6848.64,2239261035.242,7,7,326964.33675
4321,JP,JP,ELEC2,PUBLI,464.97,2237446265.765,7,7,4812022.852582
7351,JP,JP,HEALT,PUBLI,16874.73,2219669484.774,7,7,131538.074077
5388,JP,JP,FABRI,MOTO1,5753.55,2191072618.841,7,7,380820.992056
14656,JP,JP,RETA1,HOTEL,20809.46,2190492527.406,7,7,105264.265743
732,JP,JP,BASIC,ELECT,2392.67,2181227509.799,7,7,911629.062846
14646,JP,JP,RETA1,FOOD5,20680.84,2176953123.898,7,7,105264.250577
4172,JP,JP,ELEC1,REALE,300.58,2138386800.63,7,7,7114201.878468
17713,JP,JP,WHOLE,WHOLE,27997.68,2058904647.7,7,7,73538.402028
4153,JP,JP,ELEC1,PAPER,284.95,2027172304.115,7,7,7114133.37117
1784,JP,JP,CERAM,CONST,2142.67,2021841604.503,7,7,943608.490576
17595,JP,JP,WHOLE,CONST,27180.91,1998840416.737,7,7,73538.392082
1333,JP,JP,BRICK,CONST,1440.44,1998354092.616,7,7,1387321.993707
4819,JP,JP,ELEC6,DIST1,303.59,1996592121.327,7,7,6576607.007237
15210,JP,JP,SANDC,CONST,2463.49,1975952420.004,7,7,802094.759875
8840,JP,JP,LIQUE,DIST1,4428.24,1968060768.87,7,7,444434.07965
10100,JP,JP,MOTOR,LANDT,2754.07,1959904886.922,7,7,711639.459753
4281,JP,JP,ELEC2,MACHI,406.29,1955052418.24,7,7,4811962.928549
12705,JP,JP,POSTT,POSTT,25609.02,1949185190.672,7,7,76113.22849
8363,JP,JP,KEROS,AIRTR,2728.14,1942440873.945,7,7,712001.903841
2300,JP,JP,COKE1,DIST1,3076.45,1898142307.56,7,7,616991.112341
4167,JP,JP,ELEC1,PUBLI,264.74,1883387826.453,7,7,7114103.748784
9087,JP,JP,MACHI,ELECT,7443.69,1864161627.918,7,7,250435.150835
5350,JP,JP,FABRI,FABRI,4781.66,1820958541.806,7,7,380821.418044
881,JP,JP,BEVER,HOTEL,11271.66,1813793256.471,7,7,160916.249822
15010,JP,JP,RUBBE,RUBBE,4390.63,1808525474.578,7,7,411905.688837
4300,JP,JP,ELEC2,OFFIC,364.46,1753781302.0,7,7,4811999.401855
14938,JP,JP,RUBBE,FURNI,4224.11,1739936144.439,7,7,411905.974143
9126,JP,JP,MACHI,MOTO1,6901.44,1728363350.218,7,7,250435.177328
7362,JP,JP,HEALT,RETA1,13036.69,1714820082.923,7,7,131537.996449
13587,JP,JP,RADIO,OFFIC,8645.26,1705168802.523,7,7,197237.422879
4323,JP,JP,ELEC2,RADIO,353.49,1700980149.163,7,7,4811961.156364
4262,JP,JP,ELEC2,FURNI,353.46,1700851592.509,7,7,4812005.86349
4234,JP,JP,ELEC2,CONST,353.35,1700302517.843,7,7,4811949.95852
7302,JP,JP,HEALT,INSUR,12735.01,1675138151.441,7,7,131538.031885
7001,JP,JP,GASDI,LANDT,2302.24,1636291321.482,7,7,710738.811541
5380,JP,JP,FABRI,MACHI,4230.67,1611130273.792,7,7,380821.542165
340,JP,JP,ALUM1,FABRI,4548.93,1591550661.992,7,7,349873.632259
1967,JP,JP,CHEM1,BASIC,3790.0,1563688560.709,7,7,412582.733696
1981,JP,JP,CHEM1,CHEM1,3764.68,1553243544.227,7,7,412583.152944
4147,JP,JP,ELEC1,OFFIC,217.68,1548639943.481,7,7,7114295.954984
4241,JP,JP,ELEC2,EDUCA,314.76,1514605682.411,7,7,4811938.246318
4289,JP,JP,ELEC2,MOTO1,313.58,1508951939.735,7,7,4812015.88027
4334,JP,JP,ELEC2,RUBBE,310.89,1495990538.98,7,7,4811960.947538
14957,JP,JP,RUBBE,MACHI,3629.62,1495061658.987,7,7,411905.835594
3406,JP,JP,DIST1,HEALT,2399.98,1480841387.634,7,7,617022.386701
4110,JP,JP,ELEC1,FURNI,205.45,1461603556.524,7,7,7114157.004254
15442,JP,JP,SEACO,WHOLE,669.09,1461565481.61,7,7,2184407.8997
17620,JP,JP,WHOLE,FOOD5,19673.97,1446792019.107,7,7,73538.386971
4082,JP,JP,ELEC1,CONST,201.68,1434779942.203,7,7,7114140.927226
4169,JP,JP,ELEC1,RADIO,201.46,1433207251.321,7,7,7114103.302497
13608,JP,JP,RADIO,RADIO,7247.97,1429571976.454,7,7,197237.568099
4331,JP,JP,ELEC2,RESEA,294.79,1418552545.25,7,7,4812078.242987
778,JP,JP,BASIC,OFFIC,1551.31,1414220921.599,7,7,911630.120091
6325,JP,JP,FOOD5,PFERT,7195.47,1395677821.415,7,7,193966.178917
17624,JP,JP,WHOLE,FURNI,18645.88,1371188439.237,7,7,73538.413807
10014,JP,JP,MOTO1,SALEM,6400.09,1355580606.386,7,7,211806.491219
13814,JP,JP,RAWMI,DAIRY,5531.15,1336382768.24,7,7,241610.292297
4230,JP,JP,ELEC2,COKE1,275.36,1325043551.071,7,7,4812040.786864
13178,JP,JP,PROCE,FOOD5,3490.29,1308661958.884,7,7,374943.617546
7387,JP,JP,HEALT,WHOLE,9887.9,1300634815.545,7,7,131538.02279
14310,JP,JP,RENTI,CONST,8714.74,1299378150.297,7,7,149101.19525
4080,JP,JP,ELEC1,COLLE,179.33,1275774084.709,7,7,7114114.117599
4251,JP,JP,ELEC2,FABRI,264.83,1274355667.727,7,7,4811976.240332
4136,JP,JP,ELEC1,MOTO1,178.77,1271765172.043,7,7,7113974.224104
16911,JP,JP,TRANS,TRANS,4570.58,1270543776.942,7,7,277983.05181
4179,JP,JP,ELEC1,RUBBE,177.99,1266231346.693,7,7,7114058.917316
2087,JP,JP,CHEM1,RESEA,3047.27,1257250648.066,7,7,412582.6225
5311,JP,JP,FABRI,BASIC,3264.75,1243286753.067,7,7,380821.426776
1600,JP,JP,CATTL,MEATC,4828.1,1217649816.808,7,7,252200.620701
4089,JP,JP,ELEC1,EDUCA,170.85,1215472374.322,7,7,7114266.165186
10950,JP,JP,OFFIC,OFFIC,4845.44,1204207984.943,7,7,248523.969948
2897,JP,JP,CONST,PUBLI,4060.19,1201369627.387,7,7,295890.002041
11725,JP,JP,PAPER,FURNI,2447.39,1189782995.657,7,7,486143.604271
15429,JP,JP,SEACO,SUPPO,539.34,1178136600.952,7,7,2184404.273653
3353,JP,JP,DIST1,BASIC,1888.64,1165327964.363,7,7,617019.635485
2240,JP,JP,COALT,ELEC1,1021.05,1149372057.568,7,7,1125676.565857
