trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,material,impact_intensity
9075,IN,IN,SANDC,CERAM,123.92,902579.0,1.0,1.0,902579.0,7283.561975
1359,IN,IN,CERAM,CONST,22569.2,763206.0,1.0,1.0,763206.0,33.816263
1292,IN,IN,CEMEN,CONST,41057.19,725890.0,1.0,1.0,725890.0,17.679973
9074,IN,IN,SANDC,CEMEN,62.67,456440.0,1.0,1.0,456440.0,7283.229615
9098,IN,IN,SANDC,GLASS,56.1,408640.0,1.0,1.0,408640.0,7284.135472
9091,IN,IN,SANDC,ELECT,47.43,345429.0,1.0,1.0,345429.0,7282.922201
2007,IN,IN,CONST,CONST,95112.67,310801.0,1.0,1.0,310801.0,3.267714
4523,IN,IN,GLASS,CONST,10050.66,291999.0,1.0,1.0,291999.0,29.052719
9096,IN,IN,SANDC,FURNI,25.9,188627.0,1.0,1.0,188627.0,7282.895753
9255,IN,IN,STONE,CEMEN,33.01,159164.0,1.0,1.0,159164.0,4821.690397
6604,IN,IN,NONME,CONST,18315.23,137606.0,1.0,1.0,137606.0,7.513201
9116,IN,IN,SANDC,PAPER,16.89,123022.0,1.0,1.0,123022.0,7283.718176
9280,IN,IN,STONE,NONME,22.21,107070.0,1.0,1.0,107070.0,4820.801441
3509,IN,IN,ELECT,ELECT,9156.04,101927.0,1.0,1.0,101927.0,11.132214
7186,IN,IN,PFERT,PFERT,76004.02,89639.0,1.0,1.0,89639.0,1.179398
566,IN,IN,BASIC,CONST,97914.41,88524.0,1.0,1.0,88524.0,0.904096
9077,IN,IN,SANDC,CHEM1,11.78,85820.0,1.0,1.0,85820.0,7285.229202
1356,IN,IN,CERAM,CERAM,2537.81,85819.0,1.0,1.0,85819.0,33.816164
1064,IN,IN,BRICK,CONST,2507.6,84924.0,1.0,1.0,84924.0,33.866645
4935,IN,IN,IRONO,TRANS,64.32,84879.0,1.0,1.0,84879.0,1319.636194
9125,IN,IN,SANDC,RADIO,11.39,82995.0,1.0,1.0,82995.0,7286.65496
9073,IN,IN,SANDC,BRICK,11.38,82859.0,1.0,1.0,82859.0,7281.107206
9260,IN,IN,STONE,CONST,16.92,81567.0,1.0,1.0,81567.0,4820.744681
4902,IN,IN,IRONO,CEMEN,58.14,76716.0,1.0,1.0,76716.0,1319.504644
