trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,material,impact_intensity
860,KR,KR,CEMEN,CONST,27523.12,381650.0,1.0,1.0,381650.0,13.866524
6703,KR,KR,SANDC,CEMEN,4413.52,325430.0,1.0,1.0,325430.0,73.734797
5163,KR,KR,NONME,CONST,18932.86,58668.0,1.0,1.0,58668.0,3.098739
859,KR,KR,CEMEN,CEMEN,3989.47,55320.0,1.0,1.0,55320.0,13.866504
416,KR,KR,BASIC,BASIC,53433.57,46613.0,1.0,1.0,46613.0,0.872354
6888,KR,KR,STONE,NONME,619.82,44870.0,1.0,1.0,44870.0,72.391985
6867,KR,KR,STONE,CEMEN,619.04,44813.0,1.0,1.0,44813.0,72.391122
2894,KR,KR,FOOD5,FOOD5,69674.0,28565.0,1.0,1.0,28565.0,0.409981
4873,KR,KR,MOTO1,MOTO1,65449.89,23552.0,1.0,1.0,23552.0,0.359848
6704,KR,KR,SANDC,CERAM,296.49,21861.0,1.0,1.0,21861.0,73.732672
881,KR,KR,CERAM,CONST,4026.87,21799.0,1.0,1.0,21799.0,5.413386
2652,KR,KR,FABRI,CONST,42236.48,20846.0,1.0,1.0,20846.0,0.493554
445,KR,KR,BASIC,FABRI,21614.56,18856.0,1.0,1.0,18856.0,0.872375
5819,KR,KR,PREC1,PREC1,2628.68,18720.0,1.0,1.0,18720.0,7.121445
5287,KR,KR,OFFIC,OFFIC,38807.82,16947.0,1.0,1.0,16947.0,0.43669
1378,KR,KR,COPP1,COPP1,7106.86,16766.0,1.0,1.0,16766.0,2.359129
7155,KR,KR,TEXTI,TEXTI,44034.16,14809.0,1.0,1.0,14809.0,0.336307
5454,KR,KR,PAPER,PAPER,15782.8,13142.0,1.0,1.0,13142.0,0.832679
5194,KR,KR,NONME,NONME,4077.18,12634.0,1.0,1.0,12634.0,3.09871
5670,KR,KR,PLAST,RUBBE,23170.02,9805.0,1.0,1.0,9805.0,0.423176
5910,KR,KR,PRINT,PRINT,20037.35,9580.0,1.0,1.0,9580.0,0.478107
7541,KR,KR,WHOLE,POSTT,55653.78,9267.0,1.0,1.0,9267.0,0.166512
3170,KR,KR,GASDI,CONST,22762.05,9247.0,1.0,1.0,9247.0,0.406246
4050,KR,KR,KEROS,AIRTR,22499.06,9140.0,1.0,1.0,9140.0,0.406239
5603,KR,KR,PFERT,PFERT,10048.4,8843.0,1.0,1.0,8843.0,0.880041
6044,KR,KR,RADIO,RADIO,13417.81,8819.0,1.0,1.0,8819.0,0.657261
4948,KR,KR,NAPHT,PLAST,21601.01,8775.0,1.0,1.0,8775.0,0.406231
2667,KR,KR,FABRI,FABRI,14301.31,7058.0,1.0,1.0,7058.0,0.493521
5368,KR,KR,PADDY,FOOD5,14785.79,6137.0,1.0,1.0,6137.0,0.415061
3098,KR,KR,FURNI,MOTO1,11510.06,5698.0,1.0,1.0,5698.0,0.495045
4277,KR,KR,LEAD1,LEAD1,2371.98,5429.0,1.0,1.0,5429.0,2.288805
6531,KR,KR,RESEA,RADIO,17035.15,5420.0,1.0,1.0,5420.0,0.318166
6728,KR,KR,SANDC,PAPER,72.35,5334.0,1.0,1.0,5334.0,73.724948
6714,KR,KR,SANDC,GLASS,64.78,4777.0,1.0,1.0,4777.0,73.741896
6558,KR,KR,RETA1,POSTT,29149.36,4595.0,1.0,1.0,4595.0,0.157636
6508,KR,KR,RESEA,MOTO1,13380.93,4257.0,1.0,1.0,4257.0,0.318139
7568,KR,KR,WOODW,CONST,9402.79,4167.0,1.0,1.0,4167.0,0.443166
6871,KR,KR,STONE,CONST,57.11,4134.0,1.0,1.0,4134.0,72.386622
7350,KR,KR,VEGET,FOOD5,11668.32,4130.0,1.0,1.0,4130.0,0.35395
6672,KR,KR,RUBBE,RUBBE,8954.19,4117.0,1.0,1.0,4117.0,0.459785
5156,KR,KR,NONME,CEMEN,1286.52,3987.0,1.0,1.0,3987.0,3.099058
1381,KR,KR,COPP1,ELECT,1677.61,3958.0,1.0,1.0,3958.0,2.359309
5419,KR,KR,PAPER,FOOD5,4442.1,3699.0,1.0,1.0,3699.0,0.832714
975,KR,KR,CHEM1,CHEM1,11256.28,3559.0,1.0,1.0,3559.0,0.316179
3081,KR,KR,FURNI,FURNI,7023.3,3477.0,1.0,1.0,3477.0,0.495066
2897,KR,KR,FOOD5,HOTEL,8001.39,3280.0,1.0,1.0,3280.0,0.409929
3601,KR,KR,HOTEL,93197,23608.26,3268.0,1.0,1.0,3268.0,0.138426
6875,KR,KR,STONE,GASDI,45.03,3260.0,1.0,1.0,3260.0,72.39618
6697,KR,KR,SANDC,BASIC,43.92,3238.0,1.0,1.0,3238.0,73.724954
7659,KR,KR,WOODW,WOODW,7116.69,3154.0,1.0,1.0,3154.0,0.443184
468,KR,KR,BASIC,MOTO1,3573.98,3118.0,1.0,1.0,3118.0,0.872417
3337,KR,KR,GLASS,RADIO,3903.61,3095.0,1.0,1.0,3095.0,0.792856
2885,KR,KR,FOOD5,BEVER,7306.27,2995.0,1.0,1.0,2995.0,0.409922
531,KR,KR,BEVER,HOTEL,5697.88,2961.0,1.0,1.0,2961.0,0.519667
1477,KR,KR,DAIRY,FOOD5,5372.97,2888.0,1.0,1.0,2888.0,0.537505
6707,KR,KR,SANDC,CONST,38.94,2871.0,1.0,1.0,2871.0,73.728814
5666,KR,KR,PLAST,PLAST,6654.39,2816.0,1.0,1.0,2816.0,0.423179
3302,KR,KR,GLASS,GLASS,3345.78,2653.0,1.0,1.0,2653.0,0.792939
25,KR,KR,93197,CONST,8653.36,2534.0,1.0,1.0,2534.0,0.292834
6698,KR,KR,SANDC,BEVER,33.42,2465.0,1.0,1.0,2465.0,73.758229
2691,KR,KR,FABRI,MOTO1,4907.79,2422.0,1.0,1.0,2422.0,0.493501
2734,KR,KR,FABRI,TRANS,4836.42,2387.0,1.0,1.0,2387.0,0.493547
7087,KR,KR,TEXTI,FURNI,6736.14,2265.0,1.0,1.0,2265.0,0.336246
2587,KR,KR,ELECT,ELECT,3004.58,2263.0,1.0,1.0,2263.0,0.753183
4168,KR,KR,LANDT,FOOD5,10290.71,2146.0,1.0,1.0,2146.0,0.208538
5619,KR,KR,PFERT,VEGET,2423.14,2133.0,1.0,1.0,2133.0,0.880263
5605,KR,KR,PFERT,PLAST,2421.02,2131.0,1.0,1.0,2131.0,0.880208
6727,KR,KR,SANDC,NONME,27.75,2046.0,1.0,1.0,2046.0,73.72973
3195,KR,KR,GASDI,LANDT,4654.44,1891.0,1.0,1.0,1891.0,0.406279
4203,KR,KR,LANDT,NONME,8581.37,1790.0,1.0,1.0,1790.0,0.208591
3527,KR,KR,HEAVY,GASDI,4295.84,1745.0,1.0,1.0,1745.0,0.406207
5601,KR,KR,PFERT,PADDY,1965.31,1730.0,1.0,1.0,1730.0,0.880268
7582,KR,KR,WOODW,FURNI,3793.66,1681.0,1.0,1.0,1681.0,0.443108
3238,KR,KR,GASDI,RAILW,3990.18,1621.0,1.0,1.0,1621.0,0.406247
6449,KR,KR,RESEA,BASIC,4978.01,1584.0,1.0,1.0,1584.0,0.318199
2825,KR,KR,FINAN,REALE,31155.61,1548.0,1.0,1.0,1548.0,0.049686
425,KR,KR,BASIC,CEMEN,1759.38,1535.0,1.0,1.0,1535.0,0.872466
4897,KR,KR,MOTO1,PRIVA,4144.78,1491.0,1.0,1.0,1491.0,0.35973
6611,KR,KR,RUBBE,FURNI,3240.98,1490.0,1.0,1.0,1490.0,0.459737
6679,KR,KR,RUBBE,TEXTI,3197.87,1470.0,1.0,1.0,1470.0,0.459681
6608,KR,KR,RUBBE,FOOD5,3180.25,1462.0,1.0,1.0,1462.0,0.459712
6886,KR,KR,STONE,NAPHT,20.02,1449.0,1.0,1.0,1449.0,72.377622
1481,KR,KR,DAIRY,LEATH,2613.39,1405.0,1.0,1.0,1405.0,0.537616
525,KR,KR,BEVER,BEVER,2670.4,1388.0,1.0,1.0,1388.0,0.519772
6880,KR,KR,STONE,KEROS,18.97,1373.0,1.0,1.0,1373.0,72.377438
3284,KR,KR,GLASS,CONST,1700.37,1348.0,1.0,1.0,1348.0,0.792769
851,KR,KR,CATTL,MEATC,4102.24,1346.0,1.0,1.0,1346.0,0.328113
5388,KR,KR,PAPER,93197,1609.6,1340.0,1.0,1.0,1340.0,0.832505
1480,KR,KR,DAIRY,HOTEL,2453.11,1319.0,1.0,1.0,1319.0,0.537685
7161,KR,KR,TEXTI,WEARI,3888.76,1308.0,1.0,1.0,1308.0,0.336354
3273,KR,KR,GLASS,BEVER,1619.18,1284.0,1.0,1.0,1284.0,0.792994
5636,KR,KR,PIGS9,MEATP,4003.76,1268.0,1.0,1.0,1268.0,0.316702
6885,KR,KR,STONE,MOTOR,17.48,1266.0,1.0,1.0,1266.0,72.425629
4627,KR,KR,MEATP,HOTEL,3866.59,1263.0,1.0,1.0,1263.0,0.326644
6516,KR,KR,RESEA,OFFIC,3930.17,1250.0,1.0,1.0,1250.0,0.318052
6529,KR,KR,RESEA,PUBLI,3857.2,1227.0,1.0,1.0,1227.0,0.318106
3065,KR,KR,FURNI,CONST,2462.17,1219.0,1.0,1.0,1219.0,0.495092
