trade_id,region1,region2,industry1,industry2,amount,total_resources_value,resources_count,unique_resources_factors,natural_resource/land,natural_resource/water,resources_intensity
68698,US,CA,WOODW,CONST,1645.62,41494.705,2.0,2.0,41460.0,34.705,25.215241
64126,US,CA,CATTL,MEATC,429.94,17604.956,2.0,2.0,17596.0,8.956,40.947472
67189,US,CA,PAPER,PRINT,1565.63,15681.85,2.0,2.0,15584.0,97.85,10.016319
65704,US,CA,FORES,WOODW,171.65,11699.111,2.0,2.0,11699.0,0.111,68.156778
66541,US,CA,MEATC,HOTEL,251.29,9647.229,2.0,2.0,9642.0,5.229,38.390819
67955,US,CA,RUBBE,CONST,5787.38,9370.845,2.0,2.0,9208.0,162.845,1.619186
68762,US,CA,WOODW,WOODW,343.95,8673.254,2.0,2.0,8666.0,7.254,25.216613
11854,CN,CA,WOODW,CONST,506.73,8547.891,2.0,2.0,8541.0,6.891,16.868729
67183,US,CA,PAPER,PAPER,816.13,8175.008,2.0,2.0,8124.0,51.008,10.016796
66546,US,CA,MEATC,MEATC,196.32,7537.085,2.0,2.0,7533.0,4.085,38.391835
65680,US,CA,FORES,FORES,89.13,6075.058,2.0,2.0,6075.0,0.058,68.15952
68680,US,CA,WOODW,93197,206.45,5205.354,2.0,2.0,5201.0,4.354,25.21363
65616,US,CA,FOOD5,FOOD5,1773.44,4941.777,2.0,2.0,4897.0,44.777,2.786549
65690,US,CA,FORES,PUBLI,61.78,4211.04,2.0,2.0,4211.0,0.04,68.161865
11354,CN,CA,RUBBE,CONST,1760.85,3920.521,2.0,2.0,3825.0,95.521,2.226493
67575,US,CA,PULP5,PAPER,200.3,3779.195,2.0,2.0,3769.0,10.195,18.867673
64241,US,CA,CEREA,FOOD5,342.17,3669.244,2.0,2.0,3666.0,3.244,10.723453
67198,US,CA,PAPER,RETA1,305.74,3062.109,2.0,2.0,3043.0,19.109,10.015402
75767,WL,CA,FORES,WOODW,2.82,3057.01,2.0,2.0,3057.0,0.01,1084.046099
68711,US,CA,WOODW,FURNI,119.77,3020.526,2.0,2.0,3018.0,2.526,25.219387
65622,US,CA,FOOD5,HOTEL,1038.59,2894.223,2.0,2.0,2868.0,26.223,2.786685
64230,US,CA,CEREA,CATTL,256.02,2745.428,2.0,2.0,2743.0,2.428,10.72349
65314,US,CA,FABRI,CONST,5309.35,2731.313,2.0,2.0,2527.0,204.313,0.514435
9991,CN,CA,FABRI,CONST,2064.65,2729.57,2.0,2.0,2596.0,133.57,1.32205
