trade_id,region1,region2,industry1,industry2,amount,total_resources_value,resources_count,unique_resources_factors,natural_resource/land,natural_resource/water,resources_intensity
4795521,WF,FR,FORES,WOODW,51.6,93544.259,2.0,2.0,93544.0,0.259,1812.873236
4796298,WF,FR,WOODW,CONST,90.56,10976.554,2.0,2.0,10976.0,0.554,121.207531
4795520,WF,FR,FORES,FORES,5.65,10239.028,2.0,2.0,10239.0,0.028,1812.217345
4798644,WF,FR,HOTEL,BUSIN,1182.75,6297.139,2.0,2.0,6285.0,12.139,5.32415
4800312,WF,FR,PRIVA,DIST1,2503.37,5789.295,2.0,2.0,5779.0,10.295,2.312601
4560290,WL,FR,FORES,WOODW,3.05,4380.019,2.0,2.0,4380.0,0.019,1436.071803
4796272,WF,FR,WOODW,WOODW,32.36,3922.198,2.0,2.0,3922.0,0.198,121.20513
4795522,WF,FR,FORES,PULP5,1.91,3470.01,2.0,2.0,3470.0,0.01,1816.759162
1028463,FI,FR,WOODW,CONST,54.28,3059.7,2.0,2.0,3059.0,0.7,56.368828
891876,ES,FR,FORES,WOODW,22.68,2898.072,2.0,2.0,2898.0,0.072,127.780952
3309380,CA,FR,OILSE,FOOD5,270.42,2837.718,2.0,2.0,2833.0,4.718,10.493743
4795523,WF,FR,FORES,PAPER,1.49,2694.007,2.0,2.0,2694.0,0.007,1808.058389
3174040,CN,FR,WOODW,CONST,117.21,2675.212,2.0,2.0,2672.0,3.212,22.824094
3484465,BR,FR,WOODW,CONST,38.44,2563.975,2.0,2.0,2561.0,2.975,66.700702
4795527,WF,FR,FORES,CONST,1.41,2556.007,2.0,2.0,2556.0,0.007,1812.770922
4795533,WF,FR,FORES,PUBLI,1.36,2472.007,2.0,2.0,2472.0,0.007,1817.652206
161414,BE,FR,WOODW,CONST,369.25,2254.118,2.0,2.0,2240.0,14.118,6.104585
4898370,WM,FR,PRIVA,DIST1,2058.96,1724.986,2.0,2.0,1669.0,55.986,0.837795
4681656,WE,FR,OILSE,FOOD5,55.67,1517.362,2.0,2.0,1516.0,1.362,27.256368
3746305,RU,FR,WOODW,CONST,30.94,1480.563,2.0,2.0,1479.0,1.563,47.852715
4796294,WF,FR,WOODW,FURNI,11.53,1397.07,2.0,2.0,1397.0,0.07,121.168257
4896806,WM,FR,HOTEL,BUSIN,962.31,1290.15,2.0,2.0,1239.0,51.15,1.34068
3311070,CA,FR,HOTEL,BUSIN,686.75,1151.079,2.0,2.0,1140.0,11.079,1.676125
4798116,WF,FR,CONST,BEVER,326.52,1108.469,2.0,2.0,1102.0,6.469,3.394797
1028437,FI,FR,WOODW,WOODW,19.4,1093.25,2.0,2.0,1093.0,0.25,56.353093
2276377,PT,FR,WOODW,CONST,101.7,1056.488,2.0,2.0,1054.0,2.488,10.388279
4561523,WL,FR,COPP1,COPP1,238.9,977.978,2.0,2.0,963.0,14.978,4.093671
4560246,WL,FR,OILSE,FOOD5,55.08,961.917,2.0,2.0,961.0,0.917,17.463998
3174011,CN,FR,WOODW,WOODW,41.88,956.148,2.0,2.0,955.0,1.148,22.830659
3174587,CN,FR,RUBBE,LEATH,470.62,921.805,2.0,2.0,893.0,28.805,1.958703
531301,DE,FR,WOODW,CONST,410.71,921.219,2.0,2.0,914.0,7.219,2.242991
3484440,BR,FR,WOODW,WOODW,13.73,916.063,2.0,2.0,915.0,1.063,66.719811
4796998,WF,FR,RUBBE,LEATH,124.47,899.642,2.0,2.0,896.0,3.642,7.227782
4045032,TR,FR,HOTEL,BUSIN,470.31,883.798,2.0,2.0,880.0,3.798,1.879182
4795695,WF,FR,VEGE1,FOOD5,62.39,851.636,2.0,2.0,849.0,2.636,13.6502
4380937,WA,FR,HOTEL,BUSIN,509.61,849.904,2.0,2.0,827.0,22.904,1.667754
164317,BE,FR,HOTEL,BUSIN,2633.61,841.899,2.0,2.0,816.0,25.899,0.319675
1991219,NL,FR,WOODW,CONST,92.93,820.558,2.0,2.0,819.0,1.558,8.82985
896032,ES,FR,HOTEL,BUSIN,2991.6,811.404,2.0,2.0,794.0,17.404,0.271227
2355034,RO,FR,OILSE,FOOD5,43.91,807.218,2.0,2.0,804.0,3.218,18.383466
1512527,IE,FR,LANDT,WHOLE,566.87,805.324,2.0,2.0,799.0,6.324,1.42065
161381,BE,FR,WOODW,WOODW,131.94,805.045,2.0,2.0,800.0,5.045,6.101599
4682081,WE,FR,WOODW,CONST,29.28,771.119,2.0,2.0,770.0,1.119,26.336031
2446561,SE,FR,FISHF,FISH5,77.76,738.276,2.0,2.0,738.0,0.276,9.49429
892929,ES,FR,WOODW,CONST,140.4,728.065,2.0,2.0,726.0,2.065,5.185648
3309381,CA,FR,OILSE,BEVER,69.03,724.204,2.0,2.0,723.0,1.204,10.491149
4795831,WF,FR,FOOD5,HOTEL,45.18,715.274,2.0,2.0,714.0,1.274,15.831651
3949846,CH,FR,HOTEL,BUSIN,2771.28,712.9,2.0,2.0,700.0,12.9,0.257246
3858259,AU,FR,HOTEL,BUSIN,282.39,696.816,2.0,2.0,696.0,0.816,2.467566
3664606,MX,FR,HOTEL,BUSIN,400.05,660.69,2.0,2.0,660.0,0.69,1.651519
3309641,CA,FR,WOODW,CONST,5.45,655.171,2.0,2.0,655.0,0.171,120.214862
2155181,PL,FR,WOODW,CONST,172.14,643.713,2.0,2.0,638.0,5.713,3.739474
4796292,WF,FR,WOODW,MOTO1,5.29,641.032,2.0,2.0,641.0,0.032,121.178072
3175633,CN,FR,TRANS,TRANS,786.89,638.27,2.0,2.0,617.0,21.27,0.81113
3175763,CN,FR,FURNI,HEALT,156.68,637.91,2.0,2.0,634.0,3.91,4.071419
4563706,WL,FR,PRIVA,DIST1,992.72,628.171,2.0,2.0,625.0,3.171,0.632778
4561531,WL,FR,COPP1,CONST,152.52,624.563,2.0,2.0,615.0,9.563,4.094958
3175760,CN,FR,FURNI,BUSIN,146.75,597.662,2.0,2.0,594.0,3.662,4.072654
531393,DE,FR,PAPER,PRINT,277.98,559.88,2.0,2.0,556.0,3.88,2.014102
3746010,RU,FR,FORES,WOODW,0.23,555.006,2.0,2.0,555.0,0.006,2413.069565
2154509,PL,FR,FORES,WOODW,14.05,531.102,2.0,2.0,531.0,0.102,37.800854
3746283,RU,FR,WOODW,WOODW,11.06,528.559,2.0,2.0,528.0,0.559,47.790145
2446976,SE,FR,WOODW,CONST,49.39,523.324,2.0,2.0,523.0,0.324,10.595748
4795458,WF,FR,OILSE,FOOD5,23.9,506.137,2.0,2.0,506.0,0.137,21.17728
3173736,CN,FR,TEXTI,TEXTI,588.97,498.367,2.0,2.0,483.0,15.367,0.846167
4797952,WF,FR,TRANS,TRANS,472.42,497.022,2.0,2.0,494.0,3.022,1.052077
4797806,WF,FR,MEDIC,HEALT,248.05,496.083,2.0,2.0,490.0,6.083,1.999931
4797883,WF,FR,MOTO1,MOTO1,225.81,490.951,2.0,2.0,487.0,3.951,2.174177
4894714,WM,FR,KEROS,AIRTR,278.24,480.355,2.0,2.0,427.0,53.355,1.726405
4560289,WL,FR,FORES,FORES,0.33,479.002,2.0,2.0,479.0,0.002,1451.521212
3175731,CN,FR,FURNI,TRANS,117.45,477.931,2.0,2.0,475.0,2.931,4.069229
2446564,SE,FR,FISHF,LEATH,50.28,477.178,2.0,2.0,477.0,0.178,9.490414
530146,DE,FR,FORES,WOODW,12.84,475.056,2.0,2.0,475.0,0.056,36.998131
4795481,WF,FR,CROPS,CATTL,64.78,472.509,2.0,2.0,472.0,0.509,7.294057
1513633,IE,FR,COMPU,COMPU,1688.76,470.41,2.0,2.0,462.0,8.41,0.278553
3175745,CN,FR,FURNI,RETA1,114.98,467.869,2.0,2.0,465.0,2.869,4.069134
533465,DE,FR,TRANS,TRANS,3979.88,466.786,2.0,2.0,449.0,17.786,0.117286
2891410,US,FR,OILSE,FOOD5,34.13,447.529,2.0,2.0,447.0,0.529,13.112482
3565701,IN,FR,HOTEL,BUSIN,289.97,447.469,2.0,2.0,442.0,5.469,1.543156
3173789,CN,FR,TEXTI,HEALT,527.69,446.768,2.0,2.0,433.0,13.768,0.846649
4795486,WF,FR,CROPS,RAWMI,61.27,446.482,2.0,2.0,446.0,0.482,7.287123
292974,BG,FR,FORES,WOODW,4.85,443.117,2.0,2.0,443.0,0.117,91.36433
2892015,US,FR,WOODW,CONST,27.59,435.509,2.0,2.0,435.0,0.509,15.785031
3175418,CN,FR,ELECT,POSTT,476.1,433.131,2.0,2.0,413.0,20.131,0.909748
4795442,WF,FR,VEGET,FOOD5,71.28,432.309,2.0,2.0,432.0,0.309,6.064941
3175785,CN,FR,FURNI,RECRE,106.16,431.649,2.0,2.0,429.0,2.649,4.066023
4795497,WF,FR,CROPS,FOOD5,59.03,430.464,2.0,2.0,430.0,0.464,7.292292
4795594,WF,FR,CRUDE,MOTOR,814.79,429.082,2.0,2.0,425.0,4.082,0.526617
2447016,SE,FR,PULP5,PAPER,35.29,421.525,2.0,2.0,421.0,0.525,11.944602
4895118,WM,FR,PFERT,OILSE,69.42,417.581,2.0,2.0,394.0,23.581,6.015284
3174634,CN,FR,RUBBE,CONST,212.76,417.022,2.0,2.0,404.0,13.022,1.960058
162295,BE,FR,RUBBE,LEATH,590.39,415.394,2.0,2.0,404.0,11.394,0.703593
4795498,WF,FR,CROPS,BEVER,56.24,410.442,2.0,2.0,410.0,0.442,7.298044
3175183,CN,FR,FABRI,CONST,461.59,407.731,2.0,2.0,386.0,21.731,0.883319
4797036,WF,FR,RUBBE,CONST,56.27,406.646,2.0,2.0,405.0,1.646,7.226693
4378221,WA,FR,VEGE1,FOOD5,56.0,403.567,2.0,2.0,398.0,5.567,7.206554
3563370,IN,FR,VEGE1,FOOD5,65.19,400.431,2.0,2.0,399.0,1.431,6.142522
3173769,CN,FR,TEXTI,CONST,473.46,400.353,2.0,2.0,388.0,12.353,0.84559
531456,DE,FR,PAPER,BUSIN,197.91,398.762,2.0,2.0,396.0,2.762,2.014865
4378077,WA,FR,CRUDE,MOTOR,1214.05,397.678,2.0,2.0,330.0,67.678,0.327563
4799905,WF,FR,PUBLI,FOOD5,176.69,395.228,2.0,2.0,394.0,1.228,2.236844
2278118,PT,FR,HOTEL,BUSIN,758.99,390.037,2.0,2.0,380.0,10.037,0.51389
1028459,FI,FR,WOODW,FURNI,6.91,389.089,2.0,2.0,389.0,0.089,56.308104
4681657,WE,FR,OILSE,BEVER,14.21,387.348,2.0,2.0,387.0,0.348,27.258832
3663239,MX,FR,FORES,WOODW,0.61,381.0,1.0,1.0,381.0,0.0,624.590164
35803,AT,FR,WOODW,CONST,97.72,380.323,2.0,2.0,379.0,1.323,3.891967
2276349,PT,FR,WOODW,WOODW,36.34,377.889,2.0,2.0,377.0,0.889,10.398707
4795443,WF,FR,VEGET,BEVER,61.8,375.268,2.0,2.0,375.0,0.268,6.072298
4796273,WF,FR,WOODW,PULP5,3.08,373.019,2.0,2.0,373.0,0.019,121.110065
1636483,IT,FR,HOTEL,BUSIN,1377.88,372.53,2.0,2.0,363.0,9.53,0.270365
1288929,GR,FR,HOTEL,BUSIN,563.59,360.304,2.0,2.0,356.0,4.304,0.639302
4893868,WM,FR,FORES,WOODW,4.42,355.117,2.0,2.0,355.0,0.117,80.343213
4796024,WF,FR,TEXTI,TEXTI,81.81,348.933,2.0,2.0,347.0,1.933,4.265163
4796334,WF,FR,WOODW,RECRE,2.86,346.017,2.0,2.0,346.0,0.017,120.984965
1990580,NL,FR,DAIRY,DAIRY,287.34,343.529,2.0,2.0,334.0,9.529,1.195549
892166,ES,FR,VEGE1,FOOD5,190.83,342.897,2.0,2.0,341.0,1.897,1.796872
3174036,CN,FR,WOODW,FURNI,14.92,340.409,2.0,2.0,340.0,0.409,22.815617
4798606,WF,FR,HOTEL,OFFIC,63.33,336.65,2.0,2.0,336.0,0.65,5.315806
1633061,IT,FR,DAIRY,DAIRY,191.47,332.372,2.0,2.0,330.0,2.372,1.735896
4795597,WF,FR,CRUDE,GASDI,629.85,331.155,2.0,2.0,328.0,3.155,0.525768
531267,DE,FR,WOODW,WOODW,146.76,329.58,2.0,2.0,327.0,2.58,2.245707
534602,DE,FR,HOTEL,BUSIN,1446.24,329.234,2.0,2.0,323.0,6.234,0.227648
