trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,impact_intensity
30120,DE,FR,BASIC,CONST,585.57,711002680.401,7.0,7.0,1214206.124632
25412,CN,FR,RUBBE,LEATH,470.62,675497522.729,7.0,7.0,1435335.350663
121445,TW,FR,SEACO,SUPPO,123.14,667655444.317,7.0,7.0,5421921.750179
126919,WA,FR,CRUDE,MOTOR,1214.05,649212510.025,7.0,7.0,534749.400787
25843,CN,FR,TRANS,TRANS,786.89,645859649.939,7.0,7.0,820775.012948
30124,DE,FR,BASIC,FABRI,523.81,636016574.154,7.0,7.0,1214212.355919
23443,CN,FR,FABRI,CONST,461.59,635903452.304,7.0,7.0,1377636.977196
144135,WM,FR,KEROS,AIRTR,278.24,633521112.494,7.0,7.0,2276887.26457
30147,DE,FR,BASIC,OFFIC,519.92,631288797.362,7.0,7.0,1214203.718576
23382,CN,FR,ELECT,POSTT,476.1,595431594.559,7.0,7.0,1250643.970928
30777,DE,FR,COKEO,LEAD1,30.66,558438276.559,6.0,6.0,18213903.345042
126896,WA,FR,CRUDE,GASDI,938.48,501854737.655,7.0,7.0,534752.725316
36309,DE,FR,TRANS,TRANS,3979.88,501449268.637,7.0,7.0,125996.077429
143469,WM,FR,GASDI,LANDT,217.54,489918833.969,7.0,7.0,2252086.20929
122723,US,FR,CRUDE,MOTOR,479.5,394490609.569,7.0,7.0,822712.428715
30770,DE,FR,COKEO,BASIC,20.59,374921762.387,6.0,6.0,18208924.836668
23319,CN,FR,ELECT,DIST1,296.31,370572779.895,7.0,7.0,1250625.290726
23419,CN,FR,ELECT,WHOLE,293.41,366946956.969,7.0,7.0,1250628.666266
23332,CN,FR,ELECT,FABRI,285.35,356874131.519,7.0,7.0,1250654.044223
5485,BE,FR,BASIC,CONST,274.88,348155691.029,7.0,7.0,1266573.381217
95696,NO,FR,NATUR,ELEC2,1052.56,331827181.504,7.0,7.0,315257.259922
20282,CH,FR,HOTEL,BUSIN,2771.28,330320588.009,7.0,7.0,119194.230828
25757,CN,FR,TEXTI,TEXTI,588.97,326605338.611,7.0,7.0,554536.459601
126872,WA,FR,CRUDE,CHEM1,599.15,320395367.111,7.0,7.0,534749.840793
43963,ES,FR,KEROS,AIRTR,229.32,319745300.671,7.0,7.0,1394319.294745
30108,DE,FR,BASIC,BASIC,259.78,315425269.533,7.0,7.0,1214201.51487
5489,BE,FR,BASIC,FABRI,245.89,311437348.234,7.0,7.0,1266571.833885
5509,BE,FR,BASIC,OFFIC,244.06,309122305.449,7.0,7.0,1266583.239568
25377,CN,FR,RUBBE,CONST,212.76,305385701.771,7.0,7.0,1435352.988207
122703,US,FR,CRUDE,GASDI,370.67,304949424.539,7.0,7.0,822697.883667
