trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,impact_intensity
1956,AU,AU,CONST,CONST,108189.41,25652243382.846,6,6,237104.938301
9646,AU,AU,RESEA,RESEA,19979.0,23282427256.235,6,6,1165344.975036
2878,AU,AU,ELEC1,RESEA,949.28,22875034954.277,6,6,24097247.339328
2789,AU,AU,ELEC1,BITUM,621.28,14971258461.66,6,6,24097441.510527
2536,AU,AU,DIST1,DIST1,14182.13,14332844355.549,6,6,1010627.060642
2639,AU,AU,DISTR,DIST1,3470.19,12615152248.642,6,6,3635291.511024
9548,AU,AU,RESEA,BITUM,10798.07,12583472413.452,6,6,1165344.585972
2808,AU,AU,ELEC1,DISTR,485.36,11695916146.244,6,6,24097404.290102
2856,AU,AU,ELEC1,PAPER,469.46,11312651097.136,6,6,24097156.514157
6778,AU,AU,NATUR,BITUM,30646.35,8289302166.684,6,6,270482.526196
2826,AU,AU,ELEC1,HOTEL,326.97,7878994027.493,6,6,24096993.69206
2599,AU,AU,DIST1,PRECI,7268.86,7346100146.415,6,6,1010626.170598
2882,AU,AU,ELEC1,SALEM,293.87,7081449433.144,6,6,24097217.930187
1338,AU,AU,CEMEN,CONST,10228.79,7047702126.048,6,6,689006.434392
9679,AU,AU,RETA1,BITUM,10268.59,6570106232.038,6,6,639825.548789
2809,AU,AU,ELEC1,EDUCA,259.11,6243786194.845,6,6,24097048.337945
6839,AU,AU,NATUR,NATUR,20297.57,5490137011.954,6,6,270482.477063
8480,AU,AU,PRECI,PREC1,7221.44,5206732427.169,6,6,721010.273182
2847,AU,AU,ELEC1,NATUR,165.56,3989519284.242,6,6,24097120.586144
10794,AU,AU,TRAN1,DIST1,1993.28,3784020894.384,6,6,1898389.034347
939,AU,AU,BITUM,ELEC1,4645.86,3365495587.783,6,6,724407.448305
2879,AU,AU,ELEC1,RETA1,139.65,3365064604.655,6,6,24096416.789509
11349,AU,AU,WHOLE,BITUM,6847.99,3310950647.687,6,6,483492.330989
10003,AU,AU,SALEM,CONST,22118.73,3245765519.5,6,6,146742.85185
2891,AU,AU,ELEC1,TRAN1,129.46,3119605653.825,6,6,24097062.056427
2781,AU,AU,ELEC1,ALUM1,125.65,3027733007.991,6,6,24096561.94183
1125,AU,AU,BUSIN,CONST,31468.09,2971283523.03,6,6,94422.112147
2802,AU,AU,ELEC1,CONST,116.28,2801933416.059,6,6,24096434.606631
5186,AU,AU,HOTEL,PUBLI,13620.81,2569421805.42,6,6,188639.427862
2791,AU,AU,ELEC1,BUSIN,102.16,2461716753.913,6,6,24096679.266964
2371,AU,AU,CRUDE,MOTOR,15228.94,2390405279.173,6,6,156964.652771
2824,AU,AU,ELEC1,HEALT,97.85,2357808951.71,6,6,24096156.89024
9637,AU,AU,RESEA,PUBLI,1978.75,2305928753.857,6,6,1165346.180092
4016,AU,AU,FINAN,REALE,37696.94,2287491588.376,6,6,60681.094762
6768,AU,AU,NATUR,ALUM1,7647.12,2068411121.919,6,6,270482.367469
2869,AU,AU,ELEC1,PUBLI,84.09,2026392329.59,6,6,24097899.031871
5489,AU,AU,KEROS,AIRTR,6814.1,1980288723.241,6,6,290616.328384
