trade_id,region1,region2,industry1,industry2,amount,total_resources_value,resources_count,unique_resources_factors,natural_resource/land,natural_resource/water,resources_intensity
142129,WF,FR,FORES,WOODW,53.93,93365.323,2.0,2.0,93365.0,0.323,1731.231652
142117,WF,FR,FORES,FORES,5.96,10318.036,2.0,2.0,10318.0,0.036,1731.214094
144024,WF,FR,PRIVA,TRANS,3026.76,10222.197,2.0,2.0,10201.0,21.197,3.377274
142125,WF,FR,FORES,PULP5,4.24,7336.025,2.0,2.0,7336.0,0.025,1730.194575
142560,WF,FR,HOTEL,BUSIN,1033.84,5152.293,2.0,2.0,5143.0,9.293,4.983646
147176,WL,FR,FORES,WOODW,4.04,4998.017,2.0,2.0,4998.0,0.017,1237.132921
44852,ES,FR,FORES,WOODW,27.13,3468.132,2.0,2.0,3468.0,0.132,127.833837
142114,WF,FR,FORES,CONST,1.88,3251.011,2.0,2.0,3251.0,0.011,1729.26117
142121,WF,FR,FORES,PAPER,1.84,3185.011,2.0,2.0,3185.0,0.011,1730.984239
27272,CN,FR,WOODW,CONST,122.96,2798.256,2.0,2.0,2795.0,3.256,22.75745
142124,WF,FR,FORES,PUBLI,1.54,2672.009,2.0,2.0,2672.0,0.009,1735.070779
16117,BR,FR,WOODW,CONST,44.15,2115.694,2.0,2.0,2113.0,2.694,47.920589
152981,WM,FR,PRIVA,TRANS,2333.64,1969.051,2.0,2.0,1870.0,99.051,0.843768
115011,RU,FR,WOODW,CONST,30.39,1814.457,2.0,2.0,1813.0,1.457,59.705726
51479,FI,FR,WOODW,CONST,59.43,1806.786,2.0,2.0,1806.0,0.786,30.401918
17982,CA,FR,OILSE,FOOD5,151.27,1768.795,2.0,2.0,1767.0,1.795,11.692966
139369,WE,FR,OILSE,FOOD5,60.99,1675.522,2.0,2.0,1674.0,1.522,27.472077
27350,CN,FR,WOODW,WOODW,67.57,1537.789,2.0,2.0,1536.0,1.789,22.758458
11897,BE,FR,WOODW,CONST,369.05,1491.141,2.0,2.0,1483.0,8.141,4.040485
38189,DE,FR,WOODW,CONST,418.28,1393.119,2.0,2.0,1387.0,6.119,3.33059
142055,WF,FR,FOOD5,HOTEL,58.57,1367.258,2.0,2.0,1365.0,2.258,23.343999
37750,DE,FR,TRANS,TRANS,8358.72,1185.56,2.0,2.0,1141.0,44.56,0.141835
16182,BR,FR,WOODW,WOODW,24.26,1162.48,2.0,2.0,1161.0,1.48,47.91756
142598,WF,FR,HOTEL,HEALT,224.01,1116.013,2.0,2.0,1114.0,2.013,4.981978
