trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,material,impact_intensity
12531,GB,GB,SANDC,CONST,114.27,265205.0,1.0,1.0,265205.0,2320.862869
2320,GB,GB,CONST,CONST,79956.13,105144.0,1.0,1.0,105144.0,1.315021
12971,GB,GB,STONE,NONME,62.45,72487.0,1.0,1.0,72487.0,1160.720576
2408,GB,GB,CONST,REALE,32498.96,42737.0,1.0,1.0,42737.0,1.315027
1510,GB,GB,CEMEN,CONST,16618.61,42602.0,1.0,1.0,42602.0,2.563512
13004,GB,GB,STONE,WHOLE,32.69,37944.0,1.0,1.0,37944.0,1160.721933
12528,GB,GB,SANDC,CEMEN,10.96,25444.0,1.0,1.0,25444.0,2321.532847
14410,GB,GB,WHOLE,HEALT,36376.13,22363.0,1.0,1.0,22363.0,0.614771
12549,GB,GB,SANDC,RAILW,9.54,22140.0,1.0,1.0,22140.0,2320.754717
12996,GB,GB,STONE,SUPPO,14.8,17180.0,1.0,1.0,17180.0,1160.810811
12555,GB,GB,SANDC,SUPPO,5.35,12423.0,1.0,1.0,12423.0,2322.056075
9041,GB,GB,NONME,CONST,755.08,11759.0,1.0,1.0,11759.0,15.573184
6249,GB,GB,HEALT,HEALT,62752.8,7723.0,1.0,1.0,7723.0,0.12307
13204,GB,GB,SUPPO,SUPPO,13127.08,7249.0,1.0,1.0,7249.0,0.552217
11940,GB,GB,RESEA,RESEA,40581.54,7245.0,1.0,1.0,7245.0,0.178529
6931,GB,GB,INSUR,INSUR,36240.58,6795.0,1.0,1.0,6795.0,0.187497
13137,GB,GB,SUPPO,LANDT,12038.29,6648.0,1.0,1.0,6648.0,0.552238
1502,GB,GB,CEMEN,CEMEN,2589.71,6639.0,1.0,1.0,6639.0,2.563608
4601,GB,GB,FINAN,REALE,99669.98,6500.0,1.0,1.0,6500.0,0.065215
12985,GB,GB,STONE,PULP5,5.11,5929.0,1.0,1.0,5929.0,1160.273973
1215,GB,GB,BRICK,CONST,1053.82,5890.0,1.0,1.0,5890.0,5.58919
11885,GB,GB,RESEA,HEALT,32550.19,5811.0,1.0,1.0,5811.0,0.178524
9047,GB,GB,NONME,EDUCA,349.42,5441.0,1.0,1.0,5441.0,15.571519
12980,GB,GB,STONE,POSTT,4.5,5220.0,1.0,1.0,5220.0,1160.0
11040,GB,GB,PULP5,PAPER,9601.39,5082.0,1.0,1.0,5082.0,0.529298
12932,GB,GB,STONE,BUSIN,4.34,5032.0,1.0,1.0,5032.0,1159.447005
12537,GB,GB,SANDC,GLASS,1.94,4503.0,1.0,1.0,4503.0,2321.134021
13073,GB,GB,SUPPO,AIRTR,8138.25,4494.0,1.0,1.0,4494.0,0.552207
10418,GB,GB,PLAST,RUBBE,20403.37,4476.0,1.0,1.0,4476.0,0.219376
13185,GB,GB,SUPPO,RAILW,7081.17,3910.0,1.0,1.0,3910.0,0.552169
5378,GB,GB,FOOD5,FOOD5,16046.79,3837.0,1.0,1.0,3837.0,0.239113
9033,GB,GB,NONME,CEMEN,241.86,3766.0,1.0,1.0,3766.0,15.570991
12979,GB,GB,STONE,PLAST,3.11,3608.0,1.0,1.0,3608.0,1160.128617
1319,GB,GB,BUSIN,BUSIN,32969.43,3153.0,1.0,1.0,3153.0,0.095634
13198,GB,GB,SUPPO,SEACO,5561.33,3071.0,1.0,1.0,3071.0,0.552206
3087,GB,GB,EDUCA,EDUCA,25515.19,2755.0,1.0,1.0,2755.0,0.107975
13114,GB,GB,SUPPO,FINAN,4837.62,2671.0,1.0,1.0,2671.0,0.552131
7477,GB,GB,LEAD1,LEAD1,2239.95,2633.0,1.0,1.0,2633.0,1.175473
13217,GB,GB,SUPPO,WHOLE,4578.06,2528.0,1.0,1.0,2528.0,0.552199
12934,GB,GB,STONE,CERAM,2.17,2514.0,1.0,1.0,2514.0,1158.525346
2350,GB,GB,CONST,HEALT,1881.17,2474.0,1.0,1.0,2474.0,1.315139
2355,GB,GB,CONST,INSUR,1841.97,2422.0,1.0,1.0,2422.0,1.314897
14470,GB,GB,WHOLE,WHOLE,3685.91,2266.0,1.0,1.0,2266.0,0.614774
12992,GB,GB,STONE,RETA1,1.94,2254.0,1.0,1.0,2254.0,1161.85567
2326,GB,GB,CONST,EDUCA,1688.38,2220.0,1.0,1.0,2220.0,1.31487
5341,GB,GB,FOOD5,BEVER,9057.26,2166.0,1.0,1.0,2166.0,0.239145
1331,GB,GB,BUSIN,CONST,22166.64,2120.0,1.0,1.0,2120.0,0.095639
2419,GB,GB,CONST,SEACO,1577.52,2074.0,1.0,1.0,2074.0,1.314722
9091,GB,GB,NONME,NONME,132.02,2056.0,1.0,1.0,2056.0,15.573398
2309,GB,GB,CONST,BUSIN,1540.33,2026.0,1.0,1.0,2026.0,1.315303
14784,GB,GB,WOODW,CONST,9557.13,1929.0,1.0,1.0,1929.0,0.201839
12672,GB,GB,SEACO,SEACO,8571.08,1919.0,1.0,1.0,1919.0,0.223892
12931,GB,GB,STONE,BRICK,1.65,1913.0,1.0,1.0,1913.0,1159.393939
11304,GB,GB,RAILW,RAILW,2593.69,1877.0,1.0,1.0,1877.0,0.723679
9030,GB,GB,NONME,BRICK,117.85,1835.0,1.0,1.0,1835.0,15.570641
10402,GB,GB,PLAST,PLAST,8352.35,1832.0,1.0,1.0,1832.0,0.219339
275,GB,GB,ALUM1,ALUM1,4571.68,1828.0,1.0,1.0,1828.0,0.399853
12529,GB,GB,SANDC,CERAM,0.79,1824.0,1.0,1.0,1824.0,2308.860759
12525,GB,GB,SANDC,BRICK,0.77,1783.0,1.0,1.0,1783.0,2315.584416
