trade_id,region1,region2,industry1,industry2,amount,total_resources_value,resources_count,unique_resources_factors,natural_resource/land,natural_resource/water,resources_intensity
102763,CN,US,WOODW,WOODW,1309.08,29788.668,2.0,2.0,29754.0,34.668,22.755422
103331,CN,WA,BASIC,BASIC,14676.94,24966.93,2.0,2.0,23651.0,1315.93,1.701099
131438,CN,WM,WOODW,CONST,915.64,20835.249,2.0,2.0,20811.0,24.249,22.754848
102681,CN,US,WOODW,CONST,770.25,17527.398,2.0,2.0,17507.0,20.398,22.755466
61880,CN,JP,WOODW,WOODW,707.21,16092.729,2.0,2.0,16074.0,18.729,22.755234
108651,CN,WA,MEATA,CHEM1,375.45,12776.576,2.0,2.0,12773.0,3.576,34.030033
61780,CN,JP,WOODW,CONST,415.71,9459.009,2.0,2.0,9448.0,11.009,22.753864
126041,CN,WM,BASIC,CONST,5548.53,9438.48,2.0,2.0,8941.0,497.48,1.701078
104589,CN,WA,CHEM1,HEALT,3718.04,8800.115,2.0,2.0,8615.0,185.115,2.366869
113715,CN,WA,WOODW,FURNI,386.43,8793.234,2.0,2.0,8783.0,10.234,22.75505
121286,CN,WF,WOODW,CONST,359.36,8177.517,2.0,2.0,8168.0,9.517,22.75578
107838,CN,WA,KEROS,AIRTR,16852.95,8065.256,2.0,2.0,7386.0,679.256,0.478566
66022,CN,KR,WOODW,WOODW,352.01,8010.322,2.0,2.0,8001.0,9.322,22.75595
62540,CN,KR,CHEM1,PLAST,3133.82,7417.028,2.0,2.0,7261.0,156.028,2.366769
101908,CN,US,RUBBE,MOTO1,3201.1,7199.167,2.0,2.0,6958.0,241.167,2.248967
103372,CN,WA,BASIC,FABRI,4032.58,6859.56,2.0,2.0,6498.0,361.56,1.701035
62041,CN,KR,BASIC,CONST,3974.99,6761.396,2.0,2.0,6405.0,356.396,1.700984
130487,CN,WM,RUBBE,CONST,2853.92,6418.011,2.0,2.0,6203.0,215.011,2.248841
101849,CN,US,RUBBE,CONST,2839.9,6386.955,2.0,2.0,6173.0,213.955,2.249007
110779,CN,WA,PREC1,PREC1,1281.72,6041.013,2.0,2.0,6009.0,32.013,4.713208
40703,CN,GB,WOODW,WOODW,263.72,6000.984,2.0,2.0,5994.0,6.984,22.755134
110730,CN,WA,PREC1,FURNI,1243.68,5862.063,2.0,2.0,5831.0,31.063,4.713482
109688,CN,WA,OFFIC,COMPU,5504.24,5655.338,2.0,2.0,5422.0,233.338,1.027451
100893,CN,US,PAPER,PAPER,777.88,5552.344,2.0,2.0,5505.0,47.344,7.13779
131505,CN,WM,WOODW,REALE,243.26,5535.442,2.0,2.0,5529.0,6.442,22.75525
110071,CN,WA,PAPER,RETA1,772.63,5515.025,2.0,2.0,5468.0,47.025,7.13799
113795,CN,WA,WOODW,WHOLE,241.8,5502.404,2.0,2.0,5496.0,6.404,22.756013
102697,CN,US,WOODW,FURNI,240.39,5470.366,2.0,2.0,5464.0,6.366,22.756213
127301,CN,WM,FABRI,CONST,4005.74,5467.055,2.0,2.0,5189.0,278.055,1.364805
121948,CN,WL,CHEM1,HEALT,2302.58,5449.642,2.0,2.0,5335.0,114.642,2.366755
71833,CN,MX,OFFIC,OFFIC,5302.27,5447.776,2.0,2.0,5223.0,224.776,1.027442
112185,CN,WA,RUBBE,SALEM,2390.73,5376.114,2.0,2.0,5196.0,180.114,2.248733
110058,CN,WA,PAPER,PRINT,751.39,5363.732,2.0,2.0,5318.0,45.732,7.138413
126447,CN,WM,CERAM,CONST,2928.75,5281.581,2.0,2.0,5133.0,148.581,1.803357
98912,CN,US,FABRI,CONST,3852.51,5257.419,2.0,2.0,4990.0,267.419,1.364674
64516,CN,KR,OFFIC,OFFIC,4984.83,5121.319,2.0,2.0,4910.0,211.319,1.027381
57692,CN,JP,FABRI,CONST,3469.97,4735.865,2.0,2.0,4495.0,240.865,1.364814
63356,CN,KR,FURNI,FURNI,1307.8,4702.126,2.0,2.0,4672.0,30.126,3.595447
103407,CN,WA,BASIC,MOTO1,2670.06,4542.397,2.0,2.0,4303.0,239.397,1.701234
112822,CN,WA,TEXTI,WEARI,6827.86,4362.389,2.0,2.0,4215.0,147.389,0.63891
25046,CN,DE,WOODW,WOODW,191.37,4355.068,2.0,2.0,4350.0,5.068,22.757318
98756,CN,US,ELECT,CONST,4922.08,4348.305,2.0,2.0,4162.0,186.305,0.883428
121558,CN,WL,BASIC,CONST,2542.86,4325.992,2.0,2.0,4098.0,227.992,1.701231
109764,CN,WA,OFFIC,POSTT,4163.54,4277.502,2.0,2.0,4101.0,176.502,1.027371
104190,CN,WA,CATTL,CHEM1,56.25,4223.127,2.0,2.0,4222.0,1.127,75.077813
106909,CN,WA,FURNI,HOTEL,1159.38,4168.707,2.0,2.0,4142.0,26.707,3.595635
50452,CN,IN,CHEM1,TEXTI,1760.02,4165.629,2.0,2.0,4078.0,87.629,2.366808
117239,CN,WF,BASIC,CONST,2424.92,4125.418,2.0,2.0,3908.0,217.418,1.701259
131529,CN,WM,WOODW,WOODW,179.41,4082.751,2.0,2.0,4078.0,4.751,22.756541
127653,CN,WM,FURNI,CONST,1133.78,4076.118,2.0,2.0,4050.0,26.118,3.595158
99290,CN,US,FURNI,CONST,1131.82,4069.072,2.0,2.0,4043.0,26.072,3.595158
14922,CN,CA,WOODW,CONST,172.23,3919.561,2.0,2.0,3915.0,4.561,22.757714
102727,CN,US,WOODW,PAPER,170.98,3890.528,2.0,2.0,3886.0,4.528,22.754287
125794,CN,WL,WOODW,CONST,168.74,3839.469,2.0,2.0,3835.0,4.469,22.753757
15008,CN,CA,WOODW,WOODW,159.34,3626.22,2.0,2.0,3622.0,4.22,22.757751
118199,CN,WF,FABRI,CONST,2615.07,3568.523,2.0,2.0,3387.0,181.523,1.364599
62459,CN,KR,CHEM1,CHEM1,1503.83,3558.873,2.0,2.0,3484.0,74.873,2.366539
126612,CN,WM,CHEM1,HEALT,1467.86,3474.082,2.0,2.0,3401.0,73.082,2.366767
58922,CN,JP,MEAT4,HOTEL,455.87,3397.048,2.0,2.0,3390.0,7.048,7.451791
125048,CN,WL,RUBBE,CONST,1500.87,3375.074,2.0,2.0,3262.0,113.074,2.248745
