trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,material,impact_intensity
5415631,WF,FR,PRIVA,REALE,1754.81,2977.0,1.0,1.0,2977.0,1.69648
5143434,WL,FR,PFERT,VEGET,264.99,2718.0,1.0,1.0,2718.0,10.256991
4951693,WA,FR,CRUDE,GASDI,2917.72,1919.0,1.0,1.0,1919.0,0.657705
938004,ES,FR,CEMEN,CONST,288.05,1824.0,1.0,1.0,1824.0,6.332234
4951689,WA,FR,CRUDE,MOTOR,2654.6,1746.0,1.0,1.0,1746.0,0.657726
5411176,WF,FR,CRUDE,GASDI,2883.63,1641.0,1.0,1.0,1641.0,0.569074
5411172,WF,FR,CRUDE,MOTOR,2623.59,1493.0,1.0,1.0,1493.0,0.569068
3433527,CN,FR,ELECT,CONST,750.57,1343.0,1.0,1.0,1343.0,1.789307
3907565,IN,FR,ELECT,CONST,94.44,1327.0,1.0,1.0,1327.0,14.051249
3433173,CN,FR,COPP1,CONST,58.35,1270.0,1.0,1.0,1270.0,21.76521
3907864,IN,FR,TRANS,TRANS,173.97,1205.0,1.0,1.0,1205.0,6.926482
3433773,CN,FR,TRANS,TRANS,792.64,1197.0,1.0,1.0,1197.0,1.510143
937992,ES,FR,CEMEN,CEMEN,179.9,1139.0,1.0,1.0,1139.0,6.331295
5414246,WF,FR,SEACO,SEACO,362.16,1133.0,1.0,1.0,1133.0,3.128452
5143967,WL,FR,COPP1,CONST,439.35,1065.0,1.0,1.0,1065.0,2.424036
5412491,WF,FR,PFERT,VEGET,249.01,1059.0,1.0,1.0,1059.0,4.252841
3433312,CN,FR,FABRI,CONST,559.71,1051.0,1.0,1.0,1051.0,1.877758
2357244,PL,FR,CEMEN,CONST,37.87,982.0,1.0,1.0,982.0,25.930816
5143432,WL,FR,PFERT,WHEAT,88.74,910.0,1.0,1.0,910.0,10.254677
5143433,WL,FR,PFERT,CEREA,88.46,907.0,1.0,1.0,907.0,10.253222
1374390,GR,FR,ALUMI,ALUM1,47.36,898.0,1.0,1.0,898.0,18.961149
580043,DE,FR,CEMEN,CONST,183.74,872.0,1.0,1.0,872.0,4.745837
3433163,CN,FR,COPP1,COPP1,37.75,821.0,1.0,1.0,821.0,21.748344
3157350,US,FR,TRANS,TRANS,1559.39,809.0,1.0,1.0,809.0,0.518793
5143955,WL,FR,COPP1,COPP1,284.21,689.0,1.0,1.0,689.0,2.424264
4951694,WA,FR,CRUDE,HEAVY,1033.29,680.0,1.0,1.0,680.0,0.658092
5543979,WM,FR,KEROS,AIRTR,497.93,670.0,1.0,1.0,670.0,1.345571
5546057,WM,FR,SEACO,SEACO,2356.5,665.0,1.0,1.0,665.0,0.282198
3907881,IN,FR,TRANS,PUBLI,95.62,662.0,1.0,1.0,662.0,6.923238
3433791,CN,FR,TRANS,PUBLI,435.63,658.0,1.0,1.0,658.0,1.510456
579923,DE,FR,GLASS,EDUCA,144.28,637.0,1.0,1.0,637.0,4.415026
579920,DE,FR,GLASS,RESEA,144.11,636.0,1.0,1.0,636.0,4.413295
2357238,PL,FR,CEMEN,CEMEN,23.65,614.0,1.0,1.0,614.0,25.961945
165216,BE,FR,SANDC,CEMEN,36.27,614.0,1.0,1.0,614.0,16.928591
580688,DE,FR,MACHI,CONST,3251.22,606.0,1.0,1.0,606.0,0.186392
3432578,CN,FR,CHEM1,DIST1,360.07,603.0,1.0,1.0,603.0,1.674674
1771866,IT,FR,CEMEN,CONST,118.92,603.0,1.0,1.0,603.0,5.070636
3432716,CN,FR,RUBBE,CONST,397.53,600.0,1.0,1.0,600.0,1.50932
2170478,NL,FR,SANDC,CEMEN,9.96,587.0,1.0,1.0,587.0,58.935743
5411177,WF,FR,CRUDE,HEAVY,1021.21,581.0,1.0,1.0,581.0,0.568933
4951691,WA,FR,CRUDE,KEROS,879.8,579.0,1.0,1.0,579.0,0.658104
935759,ES,FR,SANDC,CEMEN,14.6,564.0,1.0,1.0,564.0,38.630137
1771799,IT,FR,CERAM,WHOLE,157.83,560.0,1.0,1.0,560.0,3.548121
4954549,WA,FR,RAILW,RAILW,225.08,554.0,1.0,1.0,554.0,2.461347
3432603,CN,FR,CHEM1,HEALT,325.96,546.0,1.0,1.0,546.0,1.675052
580031,DE,FR,CEMEN,CEMEN,114.76,545.0,1.0,1.0,545.0,4.749041
5411244,WF,FR,NATU1,RUBBE,1064.48,542.0,1.0,1.0,542.0,0.509169
5143435,WL,FR,PFERT,OILSE,52.48,538.0,1.0,1.0,538.0,10.251524
3908343,IN,FR,SEACO,SEACO,576.97,531.0,1.0,1.0,531.0,0.920325
3432538,CN,FR,CHEM1,PLAST,309.65,518.0,1.0,1.0,518.0,1.672856
5413617,WF,FR,TRANS,TRANS,401.53,496.0,1.0,1.0,496.0,1.235275
5411174,WF,FR,CRUDE,KEROS,869.52,495.0,1.0,1.0,495.0,0.56928
3434362,CN,FR,SEACO,SEACO,1628.54,455.0,1.0,1.0,455.0,0.279391
3433512,CN,FR,ELECT,MOTO1,251.31,450.0,1.0,1.0,450.0,1.790617
4953991,WA,FR,TRANS,TRANS,208.88,448.0,1.0,1.0,448.0,2.144772
3157369,US,FR,TRANS,PUBLI,857.04,445.0,1.0,1.0,445.0,0.519229
3907555,IN,FR,ELECT,MOTO1,31.62,444.0,1.0,1.0,444.0,14.041746
4573832,TW,FR,SEACO,SEACO,2251.65,426.0,1.0,1.0,426.0,0.189195
1769648,IT,FR,SANDC,CEMEN,11.35,422.0,1.0,1.0,422.0,37.180617
1534866,HU,FR,SANDC,CEMEN,9.37,409.0,1.0,1.0,409.0,43.649947
5143540,WL,FR,CHEM1,DIST1,36.35,400.0,1.0,1.0,400.0,11.004127
1645197,IE,FR,AIRTR,AIRTR,516.43,398.0,1.0,1.0,398.0,0.770676
2502391,PT,FR,CEMEN,CONST,34.52,398.0,1.0,1.0,398.0,11.529548
3433166,CN,FR,COPP1,FABRI,18.01,392.0,1.0,1.0,392.0,21.765686
3433293,CN,FR,FABRI,FABRI,208.28,391.0,1.0,1.0,391.0,1.877281
3433508,CN,FR,ELECT,MACHI,213.37,382.0,1.0,1.0,382.0,1.790317
4952675,WA,FR,KEROS,AIRTR,224.47,381.0,1.0,1.0,381.0,1.697331
5547457,WM,FR,PRIVA,REALE,1439.52,381.0,1.0,1.0,381.0,0.264672
1771855,IT,FR,CEMEN,CEMEN,74.27,377.0,1.0,1.0,377.0,5.076074
3907551,IN,FR,ELECT,MACHI,26.85,377.0,1.0,1.0,377.0,14.040968
4954698,WA,FR,SEACO,SEACO,1923.83,376.0,1.0,1.0,376.0,0.195443
165206,BE,FR,SANDC,CHEM1,22.22,376.0,1.0,1.0,376.0,16.921692
935826,ES,FR,CHEMI,CHEM1,36.66,366.0,1.0,1.0,366.0,9.983633
935702,ES,FR,STONE,CEMEN,13.23,364.0,1.0,1.0,364.0,27.513228
2172697,NL,FR,LEAD1,CONST,346.69,363.0,1.0,1.0,363.0,1.047045
5143564,WL,FR,CHEM1,HEALT,32.9,362.0,1.0,1.0,362.0,11.00304
2170469,NL,FR,SANDC,CHEM1,6.1,360.0,1.0,1.0,360.0,59.016393
1986538,LU,FR,STONE,CEMEN,19.53,359.0,1.0,1.0,359.0,18.381976
577589,DE,FR,SANDC,CEMEN,12.85,359.0,1.0,1.0,359.0,27.937743
5412489,WF,FR,PFERT,WHEAT,83.39,355.0,1.0,1.0,355.0,4.257105
5412490,WF,FR,PFERT,CEREA,83.12,353.0,1.0,1.0,353.0,4.246872
3433294,CN,FR,FABRI,MACHI,185.39,348.0,1.0,1.0,348.0,1.877124
935709,ES,FR,STONE,CONST,12.59,346.0,1.0,1.0,346.0,27.482129
935750,ES,FR,SANDC,CHEM1,8.95,345.0,1.0,1.0,345.0,38.547486
5143510,WL,FR,CHEM1,PLAST,31.26,344.0,1.0,1.0,344.0,11.004479
1986545,LU,FR,STONE,CONST,18.58,341.0,1.0,1.0,341.0,18.353068
3433530,CN,FR,ELECT,WHOLE,189.5,339.0,1.0,1.0,339.0,1.788918
3907567,IN,FR,ELECT,WHOLE,23.84,335.0,1.0,1.0,335.0,14.052013
2357037,PL,FR,RUBBE,CONST,439.52,331.0,1.0,1.0,331.0,0.753094
579909,DE,FR,GLASS,RETA1,75.01,331.0,1.0,1.0,331.0,4.412745
5143958,WL,FR,COPP1,FABRI,135.59,329.0,1.0,1.0,329.0,2.426433
579899,DE,FR,GLASS,MOTO1,74.12,327.0,1.0,1.0,327.0,4.411765
3433524,CN,FR,ELECT,DIST1,179.55,321.0,1.0,1.0,321.0,1.787803
3907563,IN,FR,ELECT,DIST1,22.59,317.0,1.0,1.0,317.0,14.032758
580876,DE,FR,TRANS,TRANS,2304.42,313.0,1.0,1.0,313.0,0.135826
5411274,WF,FR,VEGE1,FOOD5,157.6,312.0,1.0,1.0,312.0,1.979695
5543053,WM,FR,CRUDE,GASDI,1195.54,312.0,1.0,1.0,312.0,0.26097
3433298,CN,FR,FABRI,MOTO1,164.96,310.0,1.0,1.0,310.0,1.879243
3433546,CN,FR,ELECT,COMPU,172.36,308.0,1.0,1.0,308.0,1.786958
3907583,IN,FR,ELECT,COMPU,21.69,305.0,1.0,1.0,305.0,14.06178
3907687,IN,FR,RADIO,COMPU,36.75,295.0,1.0,1.0,295.0,8.027211
3000162,GB,FR,WHOLE,WHOLE,257.54,294.0,1.0,1.0,294.0,1.14157
