trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,impact_intensity
22349,CA,US,NATUR,CRUDE,2393.52,29049368117.644,7.0,7.0,12136672.397826
18977,CA,US,CRUDE,MOTOR,19603.99,9207893708.025,7.0,7.0,469694.87885
22423,CA,US,NATUR,PUBLI,631.56,7665094608.307,7.0,7.0,12136763.899403
132561,WA,US,CEMEN,CONST,971.88,7438671397.973,7.0,7.0,7653899.038948
18948,CA,US,CRUDE,GASDI,13147.22,6175180056.921,7.0,7.0,469694.738273
29268,CN,US,FABRI,CONST,4190.17,5772583799.997,7.0,7.0,1377649.06913
29164,CN,US,ELECT,MACHI,4208.14,5262889528.136,7.0,7.0,1250645.066023
32122,CN,US,RUBBE,MOTO1,3517.82,5049262355.541,7.0,7.0,1435338.464032
32601,CN,US,TEXTI,RETA1,7603.57,4216471397.897,7.0,7.0,554538.381036
32064,CN,US,RUBBE,CONST,2903.5,4167495545.045,7.0,7.0,1435335.128309
30976,CN,US,OFFIC,OFFIC,3584.04,3528712919.126,7.0,7.0,984562.928741
147570,WL,US,INSUR,INSUR,30934.3,3520763278.967,7.0,7.0,113814.22172
100528,MX,US,MOTO1,MOTO1,8612.98,3090594348.813,7.0,7.0,358829.853177
30899,CN,US,OFFIC,BUSIN,3138.48,3090037638.213,7.0,7.0,984565.024538
132555,WA,US,CEMEN,CEMEN,392.96,3007644903.766,7.0,7.0,7653819.482304
22355,CA,US,NATUR,ELEC2,233.12,2829325878.238,7.0,7.0,12136778.818797
29325,CN,US,FABRI,MOTO1,1994.15,2747234796.697,7.0,7.0,1377647.01587
98077,MX,US,CRUDE,MOTOR,434.11,2727474802.37,7.0,7.0,6282911.709866
18917,CA,US,CRUDE,CHEM1,5784.16,2716788435.717,7.0,7.0,469694.551277
29172,CN,US,ELECT,MOTO1,2168.29,2711765717.94,7.0,7.0,1250647.154181
30635,CN,US,MOTO1,MOTO1,2468.64,2394887797.33,7.0,7.0,970124.35889
24744,CA,US,TRAN2,MOTO1,409.48,2365419188.47,7.0,7.0,5776641.566059
97057,MX,US,BASIC,FABRI,1113.95,2323166872.171,7.0,7.0,2085521.677069
146270,WL,US,CRUDE,MOTOR,3176.18,2286570261.387,7.0,7.0,719912.052021
22413,CA,US,NATUR,PFERT,185.67,2253366976.269,7.0,7.0,12136408.554258
22077,CA,US,MOTO1,MOTO1,5976.77,2251388893.575,7.0,7.0,376689.899992
22372,CA,US,NATUR,GASDI,185.13,2246916158.043,7.0,7.0,12136964.068725
28725,CN,US,CHEM1,RESEA,1686.9,2194244529.372,7.0,7.0,1300755.545303
17539,CA,US,ALUM1,ALUM1,2661.05,2166861385.47,7.0,7.0,814288.113891
18927,CA,US,CRUDE,CRUDE,4580.12,2151260191.628,7.0,7.0,469695.158998
97026,MX,US,BASIC,BASIC,1024.37,2136347090.292,7.0,7.0,2085522.897285
154886,WM,US,RESEA,PUBLI,2130.71,2072240797.332,7.0,7.0,972558.81717
101347,MX,US,PLAST,RUBBE,2062.96,2070703467.416,7.0,7.0,1003753.571284
137680,WA,US,SEACO,MOTO1,1135.12,1918253461.966,7.0,7.0,1689912.486756
22328,CA,US,NATUR,BASIC,156.81,1903138036.25,7.0,7.0,12136585.908105
137413,WA,US,RUBBE,MOTO1,2488.26,1892019717.55,7.0,7.0,760378.625043
30944,CN,US,OFFIC,HEALT,1908.98,1879515438.987,7.0,7.0,984565.285643
29394,CN,US,FABRI,WOODW,1354.9,1866582837.802,7.0,7.0,1377653.581668
90501,KR,US,MOTO1,MOTO1,5249.42,1835509598.627,7.0,7.0,349659.504979
98053,MX,US,CRUDE,GASDI,291.13,1829153173.97,7.0,7.0,6282942.925738
98776,MX,US,FABRI,CONST,3305.23,1811601560.623,7.0,7.0,548101.512035
28709,CN,US,CHEM1,PLAST,1352.79,1759641660.457,7.0,7.0,1300750.050235
22433,CA,US,NATUR,RESEA,144.96,1759298206.546,7.0,7.0,12136439.062817
22417,CA,US,NATUR,PLAST,142.96,1735111401.897,7.0,7.0,12137041.143656
30996,CN,US,OFFIC,PUBLI,1741.43,1714545285.068,7.0,7.0,984561.702203
137618,WA,US,SEACO,BUSIN,1012.33,1710750678.951,7.0,7.0,1689914.038852
25186,CA,US,WOODW,WOODW,2938.49,1670323920.262,7.0,7.0,568429.336245
137628,WA,US,SEACO,CONST,970.86,1640673796.143,7.0,7.0,1689918.006863
133526,WA,US,FABRI,CONST,2687.99,1630886556.052,7.0,7.0,606730.886667
17803,CA,US,BASIC,FABRI,1539.77,1600211586.184,7.0,7.0,1039253.645794
43950,DK,US,SEACO,MOTO1,711.44,1587708072.637,7.0,7.0,2231682.324071
137355,WA,US,RUBBE,CONST,2053.73,1561611021.538,7.0,7.0,760377.956955
29202,CN,US,ELECT,PUBLI,1230.66,1539114937.051,7.0,7.0,1250641.880821
146241,WL,US,CRUDE,GASDI,2130.07,1533465038.737,7.0,7.0,719912.978793
97085,MX,US,BASIC,MACHI,726.38,1514877350.244,7.0,7.0,2085516.327878
32153,CN,US,RUBBE,PUBLI,1042.35,1496121043.377,7.0,7.0,1435334.62213
17772,CA,US,BASIC,BASIC,1415.95,1471528975.018,7.0,7.0,1039252.074592
154193,WM,US,PFERT,PFERT,1054.43,1448923811.591,7.0,7.0,1374129.920043
152426,WM,US,FURNI,CONST,194.9,1426262798.451,7.0,7.0,7317920.977173
43889,DK,US,SEACO,BUSIN,634.48,1415961300.255,7.0,7.0,2231687.839262
86668,JP,US,MOTO1,MOTO1,6505.76,1377961396.877,7.0,7.0,211806.36803
146075,WL,US,COPP1,COPP1,1726.8,1376416780.895,7.0,7.0,797091.024377
24211,CA,US,RUBBE,MOTO1,1778.28,1365150086.568,7.0,7.0,767680.054079
102340,MX,US,RUBBE,MOTO1,2231.26,1360329530.893,7.0,7.0,609668.76603
43899,DK,US,SEACO,CONST,608.49,1357959772.134,7.0,7.0,2231687.903062
97092,MX,US,BASIC,MOTO1,639.37,1333413396.732,7.0,7.0,2085511.357636
28663,CN,US,CHEM1,HEALT,1014.05,1319035004.053,7.0,7.0,1300759.335391
132244,WA,US,BASIC,FABRI,573.75,1310118110.993,7.0,7.0,2283430.258811
22375,CA,US,NATUR,HEALT,107.34,1302760527.364,7.0,7.0,12136766.604844
23086,CA,US,PFERT,PFERT,2567.52,1288089127.659,7.0,7.0,501686.112536
136861,WA,US,REALE,CEREA,3386.82,1285284975.15,7.0,7.0,379496.098154
28624,CN,US,CHEM1,CHEM1,968.84,1260217073.288,7.0,7.0,1300748.393221
29148,CN,US,ELECT,HEALT,996.86,1246714923.081,7.0,7.0,1250641.938769
17563,CA,US,ALUM1,FABRI,1517.15,1235396879.031,7.0,7.0,814287.894428
38820,DE,US,MOTO1,MOTO1,5100.44,1216463300.934,7.0,7.0,238501.639257
22346,CA,US,NATUR,CONST,99.79,1211107042.485,7.0,7.0,12136557.194959
132213,WA,US,BASIC,BASIC,527.61,1204763655.389,7.0,7.0,2283435.976174
22370,CA,US,NATUR,FOUND,98.98,1201341185.155,7.0,7.0,12137211.407911
18965,CA,US,CRUDE,LIQUE,2542.05,1193985814.262,7.0,7.0,469694.071423
30782,CN,US,NONME,CONST,453.62,1152441937.489,7.0,7.0,2540544.811712
18960,CA,US,CRUDE,KEROS,2449.16,1150358530.307,7.0,7.0,469695.132334
137698,WA,US,SEACO,PLAST,675.82,1142071791.738,7.0,7.0,1689905.288003
24153,CA,US,RUBBE,CONST,1467.74,1126750109.037,7.0,7.0,767676.910786
102282,MX,US,RUBBE,CONST,1841.61,1122771380.523,7.0,7.0,609668.377411
127411,TR,US,CEMEN,CONST,156.69,1113856960.11,7.0,7.0,7108666.539728
30968,CN,US,OFFIC,MOTO1,1116.55,1099311191.886,7.0,7.0,984560.648324
29641,CN,US,FURNI,CONST,1054.29,1090970179.223,7.0,7.0,1034791.35648
25088,CA,US,WOODW,CONST,1912.24,1086972263.54,7.0,7.0,568428.786941
13419,BR,US,BASIC,FABRI,591.05,1081844414.287,7.0,7.0,1830377.149627
22254,CA,US,MOTOR,PUBLI,1252.14,1063917593.852,7.0,7.0,849679.423908
30908,CN,US,OFFIC,COMPU,1080.18,1063503023.789,7.0,7.0,984560.928539
138017,WA,US,TEXTI,RETA1,2439.77,1060883340.236,7.0,7.0,434829.242197
18980,CA,US,CRUDE,NATUR,2254.41,1058886082.087,7.0,7.0,469695.433434
17831,CA,US,BASIC,MACHI,1004.05,1043456807.593,7.0,7.0,1039247.853785
32692,CN,US,TRANS,TRANS,1267.02,1039939568.571,7.0,7.0,820775.969259
91192,KR,US,PLAST,RUBBE,996.45,1027962007.274,7.0,7.0,1031624.273445
29210,CN,US,ELECT,RESEA,801.84,1002812677.3,7.0,7.0,1250639.37606
13388,BR,US,BASIC,BASIC,543.52,994846816.87,7.0,7.0,1830377.570043
99078,MX,US,FOOD5,FOOD5,2578.57,972624661.88,7.0,7.0,377195.368704
152617,WM,US,GASDI,PUBLI,429.96,968310508.635,7.0,7.0,2252094.400956
22324,CA,US,NATUR,ALUM1,79.72,967574576.049,7.0,7.0,12137162.268552
21585,CA,US,LIQUE,ELEC3,186.83,959288094.04,7.0,7.0,5134550.629128
135966,WA,US,OFFIC,OFFIC,2123.89,955154485.99,7.0,7.0,449719.376234
43967,DK,US,SEACO,PLAST,423.57,945274772.071,7.0,7.0,2231684.897587
31005,CN,US,OFFIC,RESEA,933.99,919572756.486,7.0,7.0,984563.813837
17838,CA,US,BASIC,MOTO1,883.77,918463323.371,7.0,7.0,1039256.054597
29133,CN,US,ELECT,FABRI,733.45,917288868.234,7.0,7.0,1250649.489718
152520,WM,US,FURNI,WHOLE,123.93,906856187.67,7.0,7.0,7317487.191721
59988,GB,US,KEROS,AIRTR,1050.16,904805894.778,7.0,7.0,861588.610096
17586,CA,US,ALUM1,MOTO1,1109.14,903158877.178,7.0,7.0,814287.535548
20305,CA,US,FOOD5,FOOD5,3172.87,895971476.476,7.0,7.0,282385.183281
150737,WM,US,ALUM1,ALUM1,564.86,895462258.18,7.0,7.0,1585281.765712
131461,TW,US,SEACO,MOTO1,163.51,886520291.952,7.0,7.0,5421810.849196
21267,CA,US,KEROS,AIRTR,1036.58,878658324.276,7.0,7.0,847651.241849
22947,CA,US,PAPER,PAPER,2153.71,878381258.598,7.0,7.0,407845.651735
151831,WM,US,CRUDE,MOTOR,2542.76,874845138.006,7.0,7.0,344053.366423
76163,IN,US,FABRI,CONST,594.89,874448591.687,7.0,7.0,1469933.250999
22402,CA,US,NATUR,NATUR,71.8,871430559.742,7.0,7.0,12136915.873844
28474,CN,US,CEMEN,CONST,220.32,863925132.215,7.0,7.0,3921228.813612
98833,MX,US,FABRI,MOTO1,1573.0,862160691.65,7.0,7.0,548099.613255
18820,CA,US,COPP1,COPP1,1578.4,859180656.959,7.0,7.0,544336.452711
132270,WA,US,BASIC,MACHI,374.13,854294315.513,7.0,7.0,2283415.699123
32097,CN,US,RUBBE,HEALT,592.01,849737187.78,7.0,7.0,1435342.625598
137681,WA,US,SEACO,MOTOR,500.37,845586774.887,7.0,7.0,1689923.006749
32165,CN,US,RUBBE,RUBBE,587.4,843121249.872,7.0,7.0,1435344.313708
135893,WA,US,OFFIC,BUSIN,1859.86,836413553.656,7.0,7.0,449718.55605
133906,WA,US,FURNI,CONST,666.04,821673795.759,7.0,7.0,1233670.343762
31299,CN,US,PLAST,RUBBE,631.72,821085713.045,7.0,7.0,1299762.098786
29103,CN,US,ELECT,BUSIN,650.35,813361811.44,7.0,7.0,1250652.435519
98029,MX,US,CRUDE,CHEM1,128.08,804741261.565,7.0,7.0,6283114.159627
18259,CA,US,CATTL,MEATC,1178.07,804394077.351,7.0,7.0,682806.690053
29241,CN,US,ELECT,WOODW,636.61,796177704.526,7.0,7.0,1250652.211756
21665,CA,US,LIQUE,TRAN1,154.37,792629786.788,7.0,7.0,5134610.266166
131408,TW,US,SEACO,BUSIN,145.82,790622940.205,7.0,7.0,5421910.164621
147673,WL,US,KEROS,AIRTR,851.57,782693073.914,7.0,7.0,919117.716587
134121,WA,US,GASDI,PUBLI,928.55,780352563.039,7.0,7.0,840399.077098
133583,WA,US,FABRI,MOTO1,1279.24,776156474.925,7.0,7.0,606732.493453
20642,CA,US,GASDI,PUBLI,942.82,775606762.854,7.0,7.0,822645.640583
23737,CA,US,RAILW,RETAI,509.13,772978573.572,7.0,7.0,1518234.19082
22337,CA,US,NATUR,CEMEN,63.52,770891496.717,6.0,6.0,12136201.144789
88335,JP,US,SEACO,MOTO1,352.07,769060729.331,7.0,7.0,2184397.220243
27573,CH,US,SEACO,MOTO1,428.44,764248668.104,7.0,7.0,1783793.922379
131416,TW,US,SEACO,CONST,139.85,758236928.979,7.0,7.0,5421787.121766
152498,WM,US,FURNI,REALE,103.0,753728238.332,7.0,7.0,7317749.886718
98333,MX,US,ELEC2,REALE,19.9,752538350.379,7.0,7.0,37815997.506482
132277,WA,US,BASIC,MOTO1,329.31,751960207.259,7.0,7.0,2283441.763867
137712,WA,US,SEACO,RESEA,444.79,751655995.992,7.0,7.0,1689912.084336
102534,MX,US,SUGA1,FOOD5,283.55,730780605.165,7.0,7.0,2577254.823364
15761,BR,US,NONME,CONST,346.61,730026977.228,7.0,7.0,2106191.330971
32964,CN,US,WOODW,WOODW,1079.68,726201897.005,7.0,7.0,672608.455288
22481,CA,US,NFERT,PFERT,31.27,723174282.653,7.0,7.0,23126775.908315
21579,CA,US,LIQUE,DISTR,140.02,718933879.388,7.0,7.0,5134508.494415
40749,DE,US,SEACO,MOTO1,331.79,717801778.792,7.0,7.0,2163421.980144
21443,CA,US,LEAD1,BASIC,1082.73,715623625.7,7.0,7.0,660943.749319
152450,WM,US,FURNI,HEALT,97.38,712599710.873,7.0,7.0,7317721.409663
102889,MX,US,TRANS,TRANS,1454.27,707107436.145,7.0,7.0,486228.441861
13445,BR,US,BASIC,MACHI,385.41,705442910.294,7.0,7.0,1830370.022298
43951,DK,US,SEACO,MOTOR,313.61,699878810.594,7.0,7.0,2231685.2479
28197,CN,US,BASIC,FABRI,263.73,694781912.346,7.0,7.0,2634443.98569
29754,CN,US,FURNI,WHOLE,670.34,693668136.185,7.0,7.0,1034800.453777
28036,CN,US,ALUM1,ALUM1,252.49,692959664.36,7.0,7.0,2744503.403541
29231,CN,US,ELECT,TRANS,552.27,690700006.052,7.0,7.0,1250656.392801
138142,WA,US,VEGE1,FOOD5,806.04,689579591.886,7.0,7.0,855515.348973
77448,IN,US,MOTO1,MOTO1,604.83,689159101.246,7.0,7.0,1139426.121796
88277,JP,US,SEACO,BUSIN,313.98,685869302.398,7.0,7.0,2184436.277464
153087,WM,US,KEROS,AIRTR,301.08,685533014.56,7.0,7.0,2276913.161153
27515,CH,US,SEACO,BUSIN,382.1,681577775.464,7.0,7.0,1783768.059314
146212,WL,US,CRUDE,CHEM1,937.13,674652406.505,7.0,7.0,719913.359411
22399,CA,US,NATUR,MOTOR,54.82,665382036.02,6.0,6.0,12137578.18351
76069,IN,US,ELECT,MACHI,358.99,663942671.203,7.0,7.0,1849473.999841
32192,CN,US,RUBBE,WOODW,461.36,662206100.671,7.0,7.0,1435334.880941
31006,CN,US,OFFIC,RETA1,668.74,658416436.645,7.0,7.0,984562.665079
154790,WM,US,RESEA,CHEM1,676.34,657778090.405,7.0,7.0,972555.357372
88287,JP,US,SEACO,CONST,301.12,657774277.855,7.0,7.0,2184425.736766
89017,KR,US,BASIC,FABRI,484.85,656779196.193,7.0,7.0,1354602.859014
101062,MX,US,OFFIC,OFFIC,1539.45,653778927.211,7.0,7.0,424683.443575
27525,CH,US,SEACO,CONST,366.45,653658543.011,7.0,7.0,1783759.156804
79283,IN,US,TEXTI,RETA1,1325.18,650622291.145,7.0,7.0,490968.993756
135488,WA,US,MOTO1,MOTO1,1233.61,645474371.997,7.0,7.0,523240.223407
40692,DE,US,SEACO,BUSIN,295.9,640155175.041,7.0,7.0,2163417.286384
19194,CA,US,ELEC1,REALE,27.48,639969638.292,6.0,6.0,23288560.345415
135654,WA,US,MOTOR,PUBLI,759.17,639725838.335,7.0,7.0,842664.802791
28168,CN,US,BASIC,BASIC,242.52,638910331.697,7.0,7.0,2634464.504771
98038,MX,US,CRUDE,CRUDE,101.42,637225858.43,7.0,7.0,6283039.424472
153696,WM,US,MOTOR,PUBLI,279.92,636256364.215,7.0,7.0,2272993.584649
19973,CA,US,FABRI,CONST,1862.73,636033197.446,7.0,7.0,341452.168294
17446,BR,US,WOODW,WOODW,497.98,633920251.331,7.0,7.0,1272983.355418
29287,CN,US,FABRI,FABRI,459.65,633233394.352,7.0,7.0,1377642.54183
152551,WM,US,GASDI,EDUCA,279.34,629098232.599,7.0,7.0,2252087.895035
31692,CN,US,RADIO,MOTO1,1138.49,627954751.108,7.0,7.0,551568.086771
43981,DK,US,SEACO,RESEA,278.77,622133789.081,7.0,7.0,2231709.972669
13452,BR,US,BASIC,MOTO1,339.24,620939396.458,7.0,7.0,1830383.788639
152470,WM,US,FURNI,MOTO1,83.99,614599786.0,7.0,7.0,7317535.254197
40701,DE,US,SEACO,CONST,283.78,613932720.942,7.0,7.0,2163410.814511
88987,KR,US,BASIC,BASIC,445.86,603963641.83,7.0,7.0,1354603.781075
117662,RU,US,BASIC,FABRI,110.63,599667330.442,7.0,7.0,5420476.63782
22844,CA,US,OILSE,OILSE,575.87,599198112.745,7.0,7.0,1040509.33847
25144,CA,US,WOODW,PAPER,1037.06,589491847.83,7.0,7.0,568425.980975
151802,WM,US,CRUDE,GASDI,1705.27,586705973.625,7.0,7.0,344054.591722
98902,MX,US,FABRI,WOODW,1068.76,585786971.572,7.0,7.0,548099.640305
31122,CN,US,PAPER,PAPER,673.08,583800682.921,7.0,7.0,867357.049565
19021,CA,US,CRUDE,RUBBE,1240.35,582584686.015,7.0,7.0,469693.784831
29726,CN,US,FURNI,REALE,557.15,576538232.445,7.0,7.0,1034798.945428
131192,TW,US,RESEA,PUBLI,1825.16,576054783.111,7.0,7.0,315618.785811
100989,MX,US,OFFIC,BUSIN,1348.07,572503782.448,7.0,7.0,424684.016741
97043,MX,US,BASIC,CONST,272.79,568902317.116,7.0,7.0,2085495.498794
137443,WA,US,RUBBE,PUBLI,737.29,560614662.568,7.0,7.0,760371.98737
29120,CN,US,ELECT,EDUCA,447.28,559392732.291,7.0,7.0,1250654.472123
22368,CA,US,NATUR,FOOD5,46.03,558671205.981,6.0,6.0,12137110.709993
138519,WA,US,WOODW,WOODW,1209.74,557322730.625,7.0,7.0,460696.290629
100696,MX,US,MOTOR,PUBLI,487.86,556957636.69,7.0,7.0,1141634.150555
30992,CN,US,OFFIC,POSTT,565.26,556538917.255,7.0,7.0,984571.555134
137654,WA,US,SEACO,GASDI,328.28,554766711.01,7.0,7.0,1689919.309766
77710,IN,US,NONME,CONST,348.09,554626952.701,7.0,7.0,1593343.539605
117638,RU,US,BASIC,BASIC,101.74,551444483.152,7.0,7.0,5420134.49137
143875,WF,US,PUBLI,OFFIC,2393.63,545603998.32,7.0,7.0,227939.990024
29672,CN,US,FURNI,HEALT,526.75,545078394.732,7.0,7.0,1034795.243915
148925,WL,US,PFERT,PFERT,469.24,544073351.081,7.0,7.0,1159477.774872
26465,CH,US,INSUR,INSUR,11381.12,543047493.394,7.0,7.0,47714.767386
133092,WA,US,CONST,WASTE,1501.02,537280750.446,7.0,7.0,357943.765204
29213,CN,US,ELECT,RUBBE,429.58,537254351.526,7.0,7.0,1250650.289878
146222,WL,US,CRUDE,CRUDE,742.06,534216373.77,7.0,7.0,719909.944977
32162,CN,US,RUBBE,RESEA,371.76,533599087.453,7.0,7.0,1435332.169822
131475,TW,US,SEACO,PLAST,97.35,527808153.689,7.0,7.0,5421758.127262
133651,WA,US,FABRI,WOODW,869.17,527352215.23,7.0,7.0,606730.806666
154895,WM,US,RESEA,RESEA,540.61,525774896.198,7.0,7.0,972558.584188
97510,MX,US,CERAM,CONST,221.5,522790855.09,7.0,7.0,2360229.594086
134015,WA,US,FURNI,WHOLE,423.49,522442264.781,7.0,7.0,1233659.035115
29238,CN,US,ELECT,WHOLE,414.8,518771422.314,7.0,7.0,1250654.345019
78883,IN,US,RUBBE,MOTO1,236.13,518586291.386,7.0,7.0,2196189.774218
101515,MX,US,PREC1,PREC1,4364.28,516899353.114,7.0,7.0,118438.632057
75420,IN,US,CEMEN,CONST,137.54,515580827.682,7.0,7.0,3748588.248379
136829,WA,US,RAILW,RETAI,732.7,511962381.742,7.0,7.0,698733.972625
22362,CA,US,NATUR,FABRI,42.16,511628552.169,6.0,6.0,12135402.091295
150757,WM,US,ALUM1,FABRI,322.04,510531630.73,7.0,7.0,1585305.026487
135936,WA,US,OFFIC,HEALT,1131.26,508748556.241,7.0,7.0,449718.505243
