trade_id,region1,region2,industry1,industry2,amount,total_resources_value,resources_count,unique_resources_factors,natural_resource/land,natural_resource/water,resources_intensity
78369,IT,NL,FORES,PULP5,18.66,1346.829,2.0,2.0,1346.0,0.829,72.177331
78368,IT,NL,FORES,PUBLI,16.24,1171.721,2.0,2.0,1171.0,0.721,72.150308
78382,IT,NL,FORES,WOODW,15.31,1104.68,2.0,2.0,1104.0,0.68,72.154148
32495,IT,DE,FORES,WOODW,12.09,872.537,2.0,2.0,872.0,0.537,72.170141
1238,IT,AT,FORES,WOODW,6.81,491.302,2.0,2.0,491.0,0.302,72.1442
48568,IT,FR,FORES,FORES,6.7,483.297,2.0,2.0,483.0,0.297,72.133881
36080,IT,DE,VEGE1,FOOD5,238.01,463.192,2.0,2.0,453.0,10.192,1.946103
113950,IT,US,VEGE1,FOOD5,235.59,459.088,2.0,2.0,449.0,10.088,1.948674
111322,IT,US,FORES,FORES,6.21,448.276,2.0,2.0,448.0,0.276,72.186151
111335,IT,US,FORES,WOODW,5.62,405.249,2.0,2.0,405.0,0.249,72.108363
111259,IT,US,FOOD5,FOOD5,445.45,401.75,2.0,2.0,394.0,7.75,0.901897
32374,IT,DE,FOOD5,FOOD5,439.08,396.639,2.0,2.0,389.0,7.639,0.903341
47445,IT,FR,DAIRY,DAIRY,240.11,391.572,2.0,2.0,389.0,2.572,1.630803
110931,IT,US,DAIRY,DAIRY,232.62,379.491,2.0,2.0,377.0,2.491,1.631377
48573,IT,FR,FORES,WOODW,5.14,371.229,2.0,2.0,371.0,0.229,72.223541
1226,IT,AT,FORES,FORES,5.1,367.226,2.0,2.0,367.0,0.226,72.005098
111263,IT,US,FOOD5,HOTEL,390.63,352.797,2.0,2.0,346.0,6.797,0.903149
31330,IT,DE,DAIRY,DAIRY,188.36,307.017,2.0,2.0,305.0,2.017,1.629948
111330,IT,US,FORES,RUBBE,4.14,298.184,2.0,2.0,298.0,0.184,72.025121
35371,IT,DE,RUBBE,CONST,1208.16,297.2,2.0,2.0,272.0,25.2,0.245994
33425,IT,DE,MACHI,MACHI,2586.82,292.631,2.0,2.0,261.0,31.631,0.113124
24472,IT,CN,LEATH,LEATH,1206.07,287.271,2.0,2.0,266.0,21.271,0.238188
32469,IT,DE,FORES,FORES,3.92,283.174,2.0,2.0,283.0,0.174,72.238265
33634,IT,DE,MOTO1,MOTO1,1989.56,280.809,2.0,2.0,256.0,24.809,0.141141
30156,IT,DE,BASIC,FABRI,1483.52,259.915,2.0,2.0,206.0,53.915,0.175202
51635,IT,FR,VEGE1,FOOD5,132.52,257.675,2.0,2.0,252.0,5.675,1.944423
111257,IT,US,FOOD5,EDUCA,254.36,229.425,2.0,2.0,225.0,4.425,0.90197
52418,IT,GB,BEVER,HOTEL,284.64,214.502,2.0,2.0,211.0,3.502,0.753591
36135,IT,DE,VEGET,FOOD5,192.12,211.756,2.0,2.0,209.0,2.756,1.102207
110936,IT,US,DAIRY,HOTEL,128.58,209.377,2.0,2.0,208.0,1.377,1.628379
23823,IT,CN,FOOD5,POULT,231.92,209.035,2.0,2.0,205.0,4.035,0.901324
34706,IT,DE,PREC1,FOUND,668.39,207.004,2.0,2.0,198.0,9.004,0.309705
30193,IT,DE,BASIC,MOTO1,1165.01,204.34,2.0,2.0,162.0,42.34,0.175398
78360,IT,NL,FORES,LEATH,2.8,202.124,2.0,2.0,202.0,0.124,72.187143
30118,IT,DE,BASIC,BASIC,1149.69,201.783,2.0,2.0,160.0,41.783,0.175511
88910,IT,PT,FORES,WOODW,2.75,198.122,2.0,2.0,198.0,0.122,72.044364
142402,IT,WM,WOODW,CONST,105.29,194.066,2.0,2.0,193.0,1.066,1.843157
19098,IT,CH,DAIRY,EDUCA,116.88,190.252,2.0,2.0,189.0,1.252,1.627755
47458,IT,FR,DAIRY,HOTEL,115.04,187.232,2.0,2.0,186.0,1.232,1.627538
30299,IT,DE,BEVER,HEALT,243.88,184.0,2.0,2.0,181.0,3.0,0.754469
51968,IT,FR,WOODW,CONST,95.99,176.971,2.0,2.0,176.0,0.971,1.84364
21102,IT,CH,PREC1,CHEM1,560.47,173.55,2.0,2.0,166.0,7.55,0.309651
51090,IT,FR,RUBBE,CONST,692.13,170.437,2.0,2.0,156.0,14.437,0.24625
23884,IT,CN,FORES,WOODW,2.36,170.105,2.0,2.0,170.0,0.105,72.07839
21135,IT,CH,PREC1,PREC1,543.46,168.321,2.0,2.0,161.0,7.321,0.309721
111866,IT,US,KEROS,AIRTR,542.01,166.449,2.0,2.0,140.0,26.449,0.307096
18856,IT,CH,CHEM1,CHEM1,657.59,164.77,2.0,2.0,154.0,10.77,0.250566
111262,IT,US,FOOD5,HEALT,179.58,162.124,2.0,2.0,159.0,3.124,0.902795
25986,IT,CN,TEXTI,TEXTI,767.6,161.824,2.0,2.0,146.0,15.824,0.210818
1234,IT,AT,FORES,PULP5,2.22,160.099,2.0,2.0,160.0,0.099,72.116667
132572,IT,WL,FORES,CHEM1,2.18,157.097,2.0,2.0,157.0,0.097,72.062844
88900,IT,PT,FORES,FORES,2.16,155.096,2.0,2.0,155.0,0.096,71.803704
56311,IT,GB,WOODW,CONST,79.48,146.804,2.0,2.0,146.0,0.804,1.847056
110634,IT,US,CHEM1,HEALT,587.0,146.614,2.0,2.0,137.0,9.614,0.249768
19656,IT,CH,FORES,PUBLI,2.03,146.09,2.0,2.0,146.0,0.09,71.965517
31942,IT,DE,FABRI,CONST,1084.9,145.86,2.0,2.0,128.0,17.86,0.134446
30186,IT,DE,BASIC,MACHI,820.73,143.828,2.0,2.0,114.0,29.828,0.175244
110277,IT,US,BEVER,EDUCA,186.24,140.291,2.0,2.0,138.0,2.291,0.753281
36563,IT,DE,WOODW,WOODW,73.71,135.746,2.0,2.0,135.0,0.746,1.841623
36479,IT,DE,WOODW,CONST,73.66,135.745,2.0,2.0,135.0,0.745,1.842859
122552,IT,WE,FOOD5,POULT,150.08,135.611,2.0,2.0,133.0,2.611,0.903591
69790,IT,JP,VEGE1,FOOD5,69.48,134.975,2.0,2.0,132.0,2.975,1.942645
43931,IT,ES,VEGE1,FOOD5,69.25,134.965,2.0,2.0,132.0,2.965,1.948953
24680,IT,CN,MEATP,MEATP,172.98,133.937,2.0,2.0,131.0,2.937,0.774292
111247,IT,US,FOOD5,BEVER,145.45,131.531,2.0,2.0,129.0,2.531,0.904304
68559,IT,JP,FORES,WOODW,1.79,129.079,2.0,2.0,129.0,0.079,72.111173
26269,IT,CN,WEARI,WEARI,725.85,128.654,2.0,2.0,114.0,14.654,0.177246
23822,IT,CN,FOOD5,PIGS9,142.23,128.475,2.0,2.0,126.0,2.475,0.90329
123112,IT,WE,KEROS,AIRTR,417.74,128.385,2.0,2.0,108.0,20.385,0.307332
48051,IT,FR,FABRI,CONST,951.16,127.658,2.0,2.0,112.0,15.658,0.134213
110272,IT,US,BEVER,BEVER,168.89,127.078,2.0,2.0,125.0,2.078,0.752431
127643,IT,WF,FORES,CHARC,1.75,126.078,2.0,2.0,126.0,0.078,72.044571
19668,IT,CH,FORES,WOODW,1.74,126.078,2.0,2.0,126.0,0.078,72.458621
