interstate_id,state_industry_imports_total,state_source_share,state_import_intensity,state_supplier_count,state_import_concentration
17677,3629.38,5.8e-05,0.000305,21,0.101457
17678,2735.7,0.119269,0.00023,21,0.026928
17679,2735.7,3.5e-05,0.00023,21,0.026928
17680,2735.7,0.021978,0.00023,21,0.026928
17681,2735.7,0.002648,0.00023,21,0.026928
17682,133.54,0.000219,1.1e-05,21,0.01091
17683,133.54,0.029691,1.1e-05,21,0.01091
17684,133.54,0.008136,1.1e-05,21,0.01091
17685,6279.04,0.058958,0.000528,21,0.035101
17686,6279.04,0.000181,0.000528,21,0.035101
17687,3629.38,0.008308,0.000305,21,0.101457
17688,3629.38,0.000692,0.000305,21,0.101457
17689,2735.7,0.020551,0.00023,21,0.026928
17690,2735.7,0.001577,0.00023,21,0.026928
17691,133.54,0.001302,1.1e-05,21,0.01091
17692,133.54,0.002537,1.1e-05,21,0.01091
17693,6279.04,0.00032,0.000528,21,0.035101
17694,6279.04,0.000239,0.000528,21,0.035101
17695,6279.04,0.012565,0.000528,21,0.035101
17696,3629.38,0.001119,0.000305,21,0.101457
17697,3629.38,0.000773,0.000305,21,0.101457
17698,3629.38,0.015746,0.000305,21,0.101457
17699,2735.7,0.006665,0.00023,21,0.026928
17700,2735.7,0.001698,0.00023,21,0.026928
17701,2735.7,0.010389,0.00023,21,0.026928
17702,133.54,0.006893,1.1e-05,21,0.01091
17703,133.54,0.003549,1.1e-05,21,0.01091
17704,133.54,0.01058,1.1e-05,21,0.01091
17705,6279.04,0.000212,0.000528,21,0.035101
17706,6279.04,0.000509,0.000528,21,0.035101
17707,3629.38,0.000402,0.000305,21,0.101457
17708,3629.38,0.000697,0.000305,21,0.101457
17709,2735.7,0.001186,0.00023,21,0.026928
17710,2735.7,0.000992,0.00023,21,0.026928
17711,133.54,0.002946,1.1e-05,21,0.01091
17712,133.54,0.008499,1.1e-05,21,0.01091
17713,6279.04,0.012013,0.000528,21,0.035101
17714,3629.38,0.002952,0.000305,21,0.101457
17715,2735.7,0.001696,0.00023,21,0.026928
17716,133.54,0.010003,1.1e-05,21,0.01091
17717,6279.04,0.003487,0.000528,21,0.035101
17718,6279.04,0.021737,0.000528,21,0.035101
17719,3629.38,0.001295,0.000305,21,0.101457
17720,3629.38,0.003064,0.000305,21,0.101457
17721,2735.7,0.002087,0.00023,21,0.026928
17722,2735.7,0.003113,0.00023,21,0.026928
17723,133.54,0.010802,1.1e-05,21,0.01091
17724,133.54,0.011214,1.1e-05,21,0.01091
17725,6279.04,0.000317,0.000528,21,0.035101
17726,6279.04,0.001455,0.000528,21,0.035101
17727,3629.38,0.000603,0.000305,21,0.101457
17728,3629.38,0.005552,0.000305,21,0.101457
17729,2735.7,0.001779,0.00023,21,0.026928
17730,2735.7,0.013356,0.00023,21,0.026928
17731,133.54,0.004419,1.1e-05,21,0.01091
17732,133.54,0.0204,1.1e-05,21,0.01091
17733,6279.04,0.000181,0.000528,21,0.035101
17734,3629.38,0.000692,0.000305,21,0.101457
17735,2735.7,0.001577,0.00023,21,0.026928
17736,133.54,0.002537,1.1e-05,21,0.01091
17737,6279.04,4.3e-05,0.000528,21,0.035101
17738,6279.04,0.000415,0.000528,21,0.035101
17739,6279.04,0.001279,0.000528,21,0.035101
17740,6279.04,1.5e-05,0.000528,21,0.035101
17741,6279.04,4.5e-05,0.000528,21,0.035101
17742,3629.38,0.000164,0.000305,21,0.101457
17743,3629.38,0.001479,0.000305,21,0.101457
17744,3629.38,0.004878,0.000305,21,0.101457
17745,3629.38,5.7e-05,0.000305,21,0.101457
17746,3629.38,0.000179,0.000305,21,0.101457
17747,2735.7,0.000216,0.00023,21,0.026928
17748,2735.7,0.007139,0.00023,21,0.026928
17749,2735.7,0.011086,0.00023,21,0.026928
17750,2735.7,7.5e-05,0.00023,21,0.026928
17751,2735.7,0.000235,0.00023,21,0.026928
17752,133.54,0.016597,1.1e-05,21,0.01091
17753,133.54,0.042467,1.1e-05,21,0.01091
17754,133.54,0.020866,1.1e-05,21,0.01091
17755,133.54,0.005706,1.1e-05,21,0.01091
17756,133.54,0.018101,1.1e-05,21,0.01091
17757,6279.04,3.7e-05,0.000528,21,0.035101
17758,3629.38,6e-05,0.000305,21,0.101457
17759,2735.7,2e-06,0.00023,21,0.026928
17760,133.54,4e-06,1.1e-05,21,0.01091
17761,6279.04,1.9e-05,0.000528,21,0.035101
17762,3629.38,3e-06,0.000305,21,0.101457
17763,2735.7,2e-06,0.00023,21,0.026928
17764,133.54,5e-06,1.1e-05,21,0.01091
17765,6279.04,0.000219,0.000528,21,0.035101
17766,3629.38,0.000735,0.000305,21,0.101457
17767,2735.7,0.001602,0.00023,21,0.026928
17768,133.54,0.00289,1.1e-05,21,0.01091
17769,6279.04,0.000528,0.000528,21,0.035101
17770,3629.38,0.000636,0.000305,21,0.101457
17771,2735.7,0.00329,0.00023,21,0.026928
17772,133.54,0.008606,1.1e-05,21,0.01091
17773,6279.04,0.001653,0.000528,21,0.035101
17774,6279.04,6e-06,0.000528,21,0.035101
17775,3629.38,0.001903,0.000305,21,0.101457
17776,3629.38,8e-06,0.000305,21,0.101457
17777,2735.7,0.002299,0.00023,21,0.026928
17778,2735.7,4e-06,0.00023,21,0.026928
17779,133.54,0.009615,1.1e-05,21,0.01091
17780,133.54,4.7e-05,1.1e-05,21,0.01091
17781,6279.04,5.9e-05,0.000528,21,0.035101
17782,3629.38,8.1e-05,0.000305,21,0.101457
17783,2735.7,0.000194,0.00023,21,0.026928
17784,133.54,0.001012,1.1e-05,21,0.01091
17785,6279.04,0.0,0.000528,21,0.035101
17786,3629.38,0.0,0.000305,21,0.101457
17787,2735.7,1e-06,0.00023,21,0.026928
17788,5616.63,0.115572,0.000472,21,0.028787
17789,5616.63,0.009789,0.000472,21,0.028787
17790,10352.33,0.000203,0.000871,21,0.053032
17791,10352.33,0.0,0.000871,21,0.053032
17792,8089.1,0.000573,0.00068,21,0.014237
17793,8089.1,2.9e-05,0.00068,21,0.014237
17794,26817.52,0.000235,0.002255,21,0.022534
17795,26817.52,1e-06,0.002255,21,0.022534
17796,66046.11,0.043662,0.005554,21,0.019785
17797,66046.11,0.0003,0.005554,21,0.019785
17798,56855.79,0.002344,0.004781,21,0.028627
17799,56855.79,4e-06,0.004781,21,0.028627
17800,37453.41,0.00144,0.00315,21,0.011456
17801,37453.41,4e-06,0.00315,21,0.011456
17802,17148.87,0.000219,0.001442,21,0.010205
17803,17148.87,9e-06,0.001442,21,0.010205
17804,16587.0,0.000596,0.001395,21,0.012919
17805,16587.0,1.5e-05,0.001395,21,0.012919
17806,52421.56,2.7e-05,0.004408,21,0.040347
17807,52421.56,1e-06,0.004408,21,0.040347
17808,55482.86,6.4e-05,0.004666,21,0.019356
17809,55482.86,2e-06,0.004666,21,0.019356
17810,44056.55,0.001194,0.003705,21,0.011023
17811,44056.55,5.6e-05,0.003705,21,0.011023
17812,2663.12,0.000533,0.000224,21,0.01187
17813,2663.12,1e-06,0.000224,21,0.01187
17814,22665.66,0.000451,0.001906,21,0.010509
17815,22665.66,1e-06,0.001906,21,0.010509
17816,14122.94,0.000397,0.001188,21,0.014782
17817,14122.94,0.0,0.001188,21,0.014782
17818,42648.1,0.000258,0.003587,21,0.01254
17819,42648.1,1.3e-05,0.003587,21,0.01254
17820,8485.46,0.001088,0.000714,21,0.013119
17821,8485.46,2.4e-05,0.000714,21,0.013119
17822,19387.64,0.002145,0.00163,21,0.013179
17823,19387.64,1.3e-05,0.00163,21,0.013179
17824,29008.17,0.001153,0.002439,21,0.012533
17825,29008.17,1e-06,0.002439,21,0.012533
17826,32437.53,0.001879,0.002728,21,0.010787
17827,32437.53,9.6e-05,0.002728,21,0.010787
17828,5616.63,0.000225,0.000472,21,0.028787
17829,5616.63,0.000522,0.000472,21,0.028787
17830,10352.33,0.013001,0.000871,21,0.053032
17831,10352.33,0.000164,0.000871,21,0.053032
17832,8089.1,0.004528,0.00068,21,0.014237
17833,8089.1,0.000206,0.00068,21,0.014237
17834,26817.52,0.000409,0.002255,21,0.022534
17835,26817.52,0.000135,0.002255,21,0.022534
17836,66046.11,0.005256,0.005554,21,0.019785
17837,66046.11,7.8e-05,0.005554,21,0.019785
17838,56855.79,0.00033,0.004781,21,0.028627
17839,56855.79,0.000167,0.004781,21,0.028627
17840,37453.41,0.00011,0.00315,21,0.011456
17841,37453.41,5e-06,0.00315,21,0.011456
17842,17148.87,0.000449,0.001442,21,0.010205
17843,17148.87,4e-06,0.001442,21,0.010205
17844,16587.0,0.000176,0.001395,21,0.012919
17845,16587.0,2e-06,0.001395,21,0.012919
17846,52421.56,5e-06,0.004408,21,0.040347
17847,52421.56,0.0,0.004408,21,0.040347
17848,55482.86,9e-06,0.004666,21,0.019356
17849,55482.86,8e-06,0.004666,21,0.019356
17850,44056.55,0.000286,0.003705,21,0.011023
17851,44056.55,2.6e-05,0.003705,21,0.011023
17852,2663.12,1.6e-05,0.000224,21,0.01187
17853,2663.12,2e-05,0.000224,21,0.01187
17854,22665.66,2.6e-05,0.001906,21,0.010509
17855,22665.66,1.7e-05,0.001906,21,0.010509
17856,14122.94,1.3e-05,0.001188,21,0.014782
17857,14122.94,0.0,0.001188,21,0.014782
17858,42648.1,8e-05,0.003587,21,0.01254
17859,42648.1,2e-06,0.003587,21,0.01254
17860,8485.46,4.6e-05,0.000714,21,0.013119
17861,8485.46,8e-06,0.000714,21,0.013119
17862,19387.64,3.9e-05,0.00163,21,0.013179
17863,19387.64,0.0,0.00163,21,0.013179
17864,29008.17,6.8e-05,0.002439,21,0.012533
17865,29008.17,1e-06,0.002439,21,0.012533
17866,32437.53,0.00044,0.002728,21,0.010787
17867,32437.53,0.0,0.002728,21,0.010787
17868,26.82,0.002121,2e-06,21,0.145237
17869,5616.63,0.000136,0.000472,21,0.028787
17870,5616.63,0.0,0.000472,21,0.028787
17871,5616.63,0.003986,0.000472,21,0.028787
17872,10352.33,0.000729,0.000871,21,0.053032
17873,10352.33,5.4e-05,0.000871,21,0.053032
17874,10352.33,0.004468,0.000871,21,0.053032
17875,8089.1,0.000727,0.00068,21,0.014237
17876,8089.1,2e-05,0.00068,21,0.014237
17877,8089.1,0.017163,0.00068,21,0.014237
17878,26817.52,7.8e-05,0.002255,21,0.022534
17879,26817.52,4.5e-05,0.002255,21,0.022534
17880,26817.52,0.00113,0.002255,21,0.022534
17881,66046.11,0.000185,0.005554,21,0.019785
17882,66046.11,1.9e-05,0.005554,21,0.019785
17883,66046.11,0.002387,0.005554,21,0.019785
17884,56855.79,0.00015,0.004781,21,0.028627
17885,56855.79,1e-06,0.004781,21,0.028627
17886,56855.79,0.001488,0.004781,21,0.028627
17887,37453.41,0.000194,0.00315,21,0.011456
17888,37453.41,1e-06,0.00315,21,0.011456
17889,37453.41,0.003432,0.00315,21,0.011456
17890,17148.87,0.000202,0.001442,21,0.010205
17891,17148.87,0.0,0.001442,21,0.010205
17892,17148.87,0.003316,0.001442,21,0.010205
17893,16587.0,0.000105,0.001395,21,0.012919
17894,16587.0,0.0,0.001395,21,0.012919
17895,16587.0,0.002783,0.001395,21,0.012919
17896,52421.56,3.2e-05,0.004408,21,0.040347
17897,52421.56,0.0,0.004408,21,0.040347
17898,52421.56,0.000869,0.004408,21,0.040347
17899,55482.86,0.000949,0.004666,21,0.019356
17900,55482.86,0.0,0.004666,21,0.019356
17901,55482.86,0.003103,0.004666,21,0.019356
17902,44056.55,0.000106,0.003705,21,0.011023
17903,44056.55,0.0,0.003705,21,0.011023
17904,44056.55,0.00215,0.003705,21,0.011023
17905,2663.12,9.3e-05,0.000224,21,0.01187
17906,2663.12,0.0,0.000224,21,0.01187
17907,2663.12,0.001905,0.000224,21,0.01187
17908,22665.66,0.000163,0.001906,21,0.010509
17909,22665.66,0.0,0.001906,21,0.010509
17910,22665.66,0.002718,0.001906,21,0.010509
17911,14122.94,0.000272,0.001188,21,0.014782
17912,14122.94,0.0,0.001188,21,0.014782
17913,14122.94,0.011207,0.001188,21,0.014782
17914,42648.1,0.000126,0.003587,21,0.01254
17915,42648.1,0.0,0.003587,21,0.01254
17916,42648.1,0.003388,0.003587,21,0.01254
17917,8485.46,0.00011,0.000714,21,0.013119
17918,8485.46,0.0,0.000714,21,0.013119
17919,8485.46,0.002548,0.000714,21,0.013119
17920,19387.64,0.000427,0.00163,21,0.013179
17921,19387.64,0.0,0.00163,21,0.013179
17922,19387.64,0.008763,0.00163,21,0.013179
17923,29008.17,0.00029,0.002439,21,0.012533
17924,29008.17,0.0,0.002439,21,0.012533
17925,29008.17,0.005706,0.002439,21,0.012533
17926,32437.53,0.000205,0.002728,21,0.010787
17927,32437.53,0.0,0.002728,21,0.010787
17928,32437.53,0.005603,0.002728,21,0.010787
17929,26.82,0.0,2e-06,21,0.145237
17930,26.82,2.3e-05,2e-06,21,0.145237
17931,5616.63,0.001874,0.000472,21,0.028787
17932,10352.33,0.003155,0.000871,21,0.053032
17933,8089.1,0.017667,0.00068,21,0.014237
17934,26817.52,0.000685,0.002255,21,0.022534
17935,66046.11,0.001807,0.005554,21,0.019785
17936,56855.79,0.000467,0.004781,21,0.028627
17937,37453.41,0.000993,0.00315,21,0.011456
17938,17148.87,0.003161,0.001442,21,0.010205
17939,16587.0,0.001636,0.001395,21,0.012919
17940,52421.56,0.001412,0.004408,21,0.040347
17941,55482.86,0.029696,0.004666,21,0.019356
17942,44056.55,0.001178,0.003705,21,0.011023
17943,2663.12,0.000501,0.000224,21,0.01187
17944,22665.66,0.00108,0.001906,21,0.010509
17945,14122.94,0.006739,0.001188,21,0.014782
17946,42648.1,0.003174,0.003587,21,0.01254
17947,8485.46,0.001788,0.000714,21,0.013119
17948,19387.64,0.001812,0.00163,21,0.013179
17949,29008.17,0.002783,0.002439,21,0.012533
17950,32437.53,0.020641,0.002728,21,0.010787
17951,26.82,1.5e-05,2e-06,21,0.145237
17952,5616.63,0.001404,0.000472,21,0.028787
17953,5616.63,0.021717,0.000472,21,0.028787
17954,5616.63,0.000981,0.000472,21,0.028787
17955,5616.63,0.033368,0.000472,21,0.028787
17956,10352.33,4e-06,0.000871,21,0.053032
17957,10352.33,0.001721,0.000871,21,0.053032
17958,10352.33,0.001589,0.000871,21,0.053032
17959,10352.33,0.002947,0.000871,21,0.053032
17960,8089.1,0.001366,0.00068,21,0.014237
17961,8089.1,0.003883,0.00068,21,0.014237
17962,8089.1,0.002465,0.00068,21,0.014237
17963,8089.1,0.005433,0.00068,21,0.014237
17964,26817.52,7.5e-05,0.002255,21,0.022534
17965,26817.52,0.012891,0.002255,21,0.022534
17966,26817.52,0.001368,0.002255,21,0.022534
17967,26817.52,0.00747,0.002255,21,0.022534
17968,66046.11,0.004631,0.005554,21,0.019785
17969,66046.11,0.036473,0.005554,21,0.019785
17970,66046.11,0.000706,0.005554,21,0.019785
17971,66046.11,0.035093,0.005554,21,0.019785
17972,56855.79,1.9e-05,0.004781,21,0.028627
17973,56855.79,0.013261,0.004781,21,0.028627
17974,56855.79,0.000529,0.004781,21,0.028627
17975,56855.79,0.005765,0.004781,21,0.028627
17976,37453.41,0.000364,0.00315,21,0.011456
17977,37453.41,0.007287,0.00315,21,0.011456
17978,37453.41,0.000538,0.00315,21,0.011456
17979,37453.41,0.005601,0.00315,21,0.011456
17980,17148.87,0.000282,0.001442,21,0.010205
17981,17148.87,0.00504,0.001442,21,0.010205
17982,17148.87,0.002163,0.001442,21,0.010205
17983,17148.87,0.013883,0.001442,21,0.010205
17984,16587.0,0.000976,0.001395,21,0.012919
17985,16587.0,0.006857,0.001395,21,0.012919
17986,16587.0,0.000813,0.001395,21,0.012919
17987,16587.0,0.00472,0.001395,21,0.012919
17988,52421.56,5.3e-05,0.004408,21,0.040347
17989,52421.56,0.000883,0.004408,21,0.040347
17990,52421.56,0.000542,0.004408,21,0.040347
17991,52421.56,0.001312,0.004408,21,0.040347
17992,55482.86,9.8e-05,0.004666,21,0.019356
17993,55482.86,0.001371,0.004666,21,0.019356
17994,55482.86,0.000972,0.004666,21,0.019356
17995,55482.86,0.003968,0.004666,21,0.019356
17996,44056.55,0.000725,0.003705,21,0.011023
17997,44056.55,0.006531,0.003705,21,0.011023
17998,44056.55,0.000589,0.003705,21,0.011023
17999,44056.55,0.010618,0.003705,21,0.011023
18000,2663.12,0.000135,0.000224,21,0.01187
18001,2663.12,0.004926,0.000224,21,0.01187
18002,2663.12,0.000473,0.000224,21,0.01187
18003,2663.12,0.007572,0.000224,21,0.01187
18004,22665.66,0.000135,0.001906,21,0.010509
18005,22665.66,0.005268,0.001906,21,0.010509
18006,22665.66,0.000621,0.001906,21,0.010509
18007,22665.66,0.007065,0.001906,21,0.010509
18008,14122.94,0.004324,0.001188,21,0.014782
18009,14122.94,0.016793,0.001188,21,0.014782
18010,14122.94,0.004693,0.001188,21,0.014782
18011,14122.94,0.014381,0.001188,21,0.014782
18012,42648.1,0.004729,0.003587,21,0.01254
18013,42648.1,0.009907,0.003587,21,0.01254
18014,42648.1,0.00079,0.003587,21,0.01254
18015,42648.1,0.00723,0.003587,21,0.01254
18016,8485.46,0.001579,0.000714,21,0.013119
18017,8485.46,0.007388,0.000714,21,0.013119
18018,8485.46,0.000613,0.000714,21,0.013119
18019,8485.46,0.004535,0.000714,21,0.013119
18020,19387.64,0.009711,0.00163,21,0.013179
18021,19387.64,0.027153,0.00163,21,0.013179
18022,19387.64,0.000846,0.00163,21,0.013179
18023,19387.64,0.002126,0.00163,21,0.013179
18024,29008.17,0.000393,0.002439,21,0.012533
18025,29008.17,0.010644,0.002439,21,0.012533
18026,29008.17,0.000647,0.002439,21,0.012533
18027,29008.17,0.004248,0.002439,21,0.012533
18028,32437.53,0.004489,0.002728,21,0.010787
18029,32437.53,0.012032,0.002728,21,0.010787
18030,32437.53,0.003218,0.002728,21,0.010787
18031,32437.53,0.005139,0.002728,21,0.010787
18032,26.82,6.2e-05,2e-06,21,0.145237
18033,26.82,9e-06,2e-06,21,0.145237
18034,26.82,6.5e-05,2e-06,21,0.145237
18035,5616.63,0.000824,0.000472,21,0.028787
18036,5616.63,1e-06,0.000472,21,0.028787
18037,5616.63,0.003291,0.000472,21,0.028787
18038,5616.63,0.0001,0.000472,21,0.028787
18039,10352.33,0.000626,0.000871,21,0.053032
18040,10352.33,6e-06,0.000871,21,0.053032
18041,10352.33,0.024723,0.000871,21,0.053032
18042,10352.33,0.001189,0.000871,21,0.053032
18043,8089.1,0.000126,0.00068,21,0.014237
18044,8089.1,3.6e-05,0.00068,21,0.014237
18045,8089.1,0.007673,0.00068,21,0.014237
18046,8089.1,0.001261,0.00068,21,0.014237
18047,26817.52,0.035144,0.002255,21,0.022534
18048,26817.52,0.001553,0.002255,21,0.022534
18049,26817.52,0.07775,0.002255,21,0.022534
18050,26817.52,0.012555,0.002255,21,0.022534
18051,66046.11,0.007923,0.005554,21,0.019785
18052,66046.11,2.7e-05,0.005554,21,0.019785
18053,66046.11,0.011186,0.005554,21,0.019785
18054,66046.11,0.001875,0.005554,21,0.019785
18055,56855.79,0.008687,0.004781,21,0.028627
18056,56855.79,0.000422,0.004781,21,0.028627
18057,56855.79,0.10307,0.004781,21,0.028627
18058,56855.79,0.020487,0.004781,21,0.028627
18059,37453.41,0.002639,0.00315,21,0.011456
18060,37453.41,4.4e-05,0.00315,21,0.011456
18061,37453.41,0.006989,0.00315,21,0.011456
18062,37453.41,0.00296,0.00315,21,0.011456
18063,17148.87,0.000933,0.001442,21,0.010205
18064,17148.87,2.4e-05,0.001442,21,0.010205
18065,17148.87,0.009062,0.001442,21,0.010205
18066,17148.87,0.001064,0.001442,21,0.010205
18067,16587.0,0.001493,0.001395,21,0.012919
18068,16587.0,0.000199,0.001395,21,0.012919
18069,16587.0,0.009602,0.001395,21,0.012919
18070,16587.0,0.001131,0.001395,21,0.012919
18071,52421.56,3.7e-05,0.004408,21,0.040347
18072,52421.56,2e-06,0.004408,21,0.040347
18073,52421.56,0.000888,0.004408,21,0.040347
18074,52421.56,0.000259,0.004408,21,0.040347
18075,55482.86,0.003933,0.004666,21,0.019356
18076,55482.86,1.9e-05,0.004666,21,0.019356
18077,55482.86,0.002206,0.004666,21,0.019356
18078,55482.86,0.001941,0.004666,21,0.019356
18079,44056.55,0.001073,0.003705,21,0.011023
18080,44056.55,6e-05,0.003705,21,0.011023
18081,44056.55,0.012987,0.003705,21,0.011023
18082,44056.55,0.002096,0.003705,21,0.011023
18083,2663.12,0.000472,0.000224,21,0.01187
18084,2663.12,2e-05,0.000224,21,0.01187
18085,2663.12,0.007458,0.000224,21,0.01187
18086,2663.12,0.00109,0.000224,21,0.01187
18087,22665.66,0.000524,0.001906,21,0.010509
18088,22665.66,1.7e-05,0.001906,21,0.010509
18089,22665.66,0.009596,0.001906,21,0.010509
18090,22665.66,0.002073,0.001906,21,0.010509
18091,14122.94,0.002599,0.001188,21,0.014782
18092,14122.94,8e-06,0.001188,21,0.014782
18093,14122.94,0.007285,0.001188,21,0.014782
18094,14122.94,0.002647,0.001188,21,0.014782
18095,42648.1,0.000492,0.003587,21,0.01254
18096,42648.1,5.5e-05,0.003587,21,0.01254
18097,42648.1,0.005214,0.003587,21,0.01254
18098,42648.1,0.002819,0.003587,21,0.01254
18099,8485.46,0.000415,0.000714,21,0.013119
18100,8485.46,5.3e-05,0.000714,21,0.013119
18101,8485.46,0.006685,0.000714,21,0.013119
18102,8485.46,0.002132,0.000714,21,0.013119
18103,19387.64,0.001377,0.00163,21,0.013179
18104,19387.64,0.000143,0.00163,21,0.013179
18105,19387.64,0.006579,0.00163,21,0.013179
18106,19387.64,0.002391,0.00163,21,0.013179
18107,29008.17,0.0013,0.002439,21,0.012533
18108,29008.17,1.4e-05,0.002439,21,0.012533
18109,29008.17,0.008373,0.002439,21,0.012533
18110,29008.17,0.003218,0.002439,21,0.012533
18111,32437.53,0.000375,0.002728,21,0.010787
18112,32437.53,0.000129,0.002728,21,0.010787
18113,32437.53,0.018171,0.002728,21,0.010787
18114,32437.53,0.002441,0.002728,21,0.010787
18115,26.82,8e-06,2e-06,21,0.145237
18116,26.82,0.000494,2e-06,21,0.145237
18117,26.82,0.000112,2e-06,21,0.145237
18118,5616.63,0.052524,0.000472,21,0.028787
18119,5616.63,0.000203,0.000472,21,0.028787
18120,10352.33,0.013645,0.000871,21,0.053032
18121,10352.33,0.002065,0.000871,21,0.053032
18122,8089.1,0.007503,0.00068,21,0.014237
18123,8089.1,0.002804,0.00068,21,0.014237
18124,26817.52,0.045792,0.002255,21,0.022534
18125,26817.52,0.000132,0.002255,21,0.022534
18126,66046.11,0.032051,0.005554,21,0.019785
18127,66046.11,0.001405,0.005554,21,0.019785
18128,56855.79,0.04157,0.004781,21,0.028627
18129,56855.79,0.001626,0.004781,21,0.028627
18130,37453.41,0.020395,0.00315,21,0.011456
18131,37453.41,0.004231,0.00315,21,0.011456
18132,17148.87,0.008906,0.001442,21,0.010205
18133,17148.87,0.001989,0.001442,21,0.010205
18134,16587.0,0.010007,0.001395,21,0.012919
18135,16587.0,0.003617,0.001395,21,0.012919
18136,52421.56,0.001056,0.004408,21,0.040347
18137,52421.56,0.002726,0.004408,21,0.040347
18138,55482.86,0.004291,0.004666,21,0.019356
18139,55482.86,0.003364,0.004666,21,0.019356
18140,44056.55,0.012102,0.003705,21,0.011023
18141,44056.55,0.004605,0.003705,21,0.011023
18142,2663.12,0.008118,0.000224,21,0.01187
18143,2663.12,0.004799,0.000224,21,0.01187
18144,22665.66,0.009137,0.001906,21,0.010509
18145,22665.66,0.004311,0.001906,21,0.010509
18146,14122.94,0.018559,0.001188,21,0.014782
18147,14122.94,0.001421,0.001188,21,0.014782
18148,42648.1,0.018258,0.003587,21,0.01254
18149,42648.1,0.003592,0.003587,21,0.01254
18150,8485.46,0.01229,0.000714,21,0.013119
18151,8485.46,0.00328,0.000714,21,0.013119
18152,19387.64,0.016047,0.00163,21,0.013179
18153,19387.64,0.004018,0.00163,21,0.013179
18154,29008.17,0.021,0.002439,21,0.012533
18155,29008.17,0.002893,0.002439,21,0.012533
18156,32437.53,0.016043,0.002728,21,0.010787
18157,32437.53,0.002142,0.002728,21,0.010787
18158,26.82,0.263864,2e-06,21,0.145237
18159,26.82,3e-05,2e-06,21,0.145237
18160,5616.63,0.000453,0.000472,21,0.028787
18161,5616.63,0.000277,0.000472,21,0.028787
18162,5616.63,0.011289,0.000472,21,0.028787
18163,10352.33,0.000812,0.000871,21,0.053032
18164,10352.33,0.002191,0.000871,21,0.053032
18165,10352.33,0.016635,0.000871,21,0.053032
18166,8089.1,0.005341,0.00068,21,0.014237
18167,8089.1,0.003465,0.00068,21,0.014237
18168,8089.1,0.021352,0.00068,21,0.014237
18169,26817.52,0.000202,0.002255,21,0.022534
18170,26817.52,0.000599,0.002255,21,0.022534
18171,26817.52,0.016457,0.002255,21,0.022534
18172,66046.11,0.004136,0.005554,21,0.019785
18173,66046.11,0.001575,0.005554,21,0.019785
18174,66046.11,0.019081,0.005554,21,0.019785
18175,56855.79,0.001477,0.004781,21,0.028627
18176,56855.79,0.001804,0.004781,21,0.028627
18177,56855.79,0.013467,0.004781,21,0.028627
18178,37453.41,0.013728,0.00315,21,0.011456
18179,37453.41,0.006623,0.00315,21,0.011456
18180,37453.41,0.00462,0.00315,21,0.011456
18181,17148.87,0.025452,0.001442,21,0.010205
18182,17148.87,0.005071,0.001442,21,0.010205
18183,17148.87,0.0131,0.001442,21,0.010205
18184,16587.0,0.004452,0.001395,21,0.012919
18185,16587.0,0.006557,0.001395,21,0.012919
18186,16587.0,0.007371,0.001395,21,0.012919
18187,52421.56,0.000914,0.004408,21,0.040347
18188,52421.56,0.003776,0.004408,21,0.040347
18189,52421.56,0.003622,0.004408,21,0.040347
18190,55482.86,0.000612,0.004666,21,0.019356
18191,55482.86,0.00421,0.004666,21,0.019356
18192,55482.86,0.005573,0.004666,21,0.019356
18193,44056.55,0.004407,0.003705,21,0.011023
18194,44056.55,0.006019,0.003705,21,0.011023
18195,44056.55,0.009638,0.003705,21,0.011023
18196,2663.12,0.003309,0.000224,21,0.01187
18197,2663.12,0.006438,0.000224,21,0.01187
18198,2663.12,0.01097,0.000224,21,0.01187
18199,22665.66,0.006339,0.001906,21,0.010509
18200,22665.66,0.005838,0.001906,21,0.010509
18201,22665.66,0.010666,0.001906,21,0.010509
18202,14122.94,0.000663,0.001188,21,0.014782
18203,14122.94,0.003676,0.001188,21,0.014782
18204,14122.94,0.020695,0.001188,21,0.014782
18205,42648.1,0.002011,0.003587,21,0.01254
18206,42648.1,0.004638,0.003587,21,0.01254
18207,42648.1,0.007448,0.003587,21,0.01254
18208,8485.46,0.002692,0.000714,21,0.013119
18209,8485.46,0.004325,0.000714,21,0.013119
18210,8485.46,0.007097,0.000714,21,0.013119
18211,19387.64,0.001696,0.00163,21,0.013179
18212,19387.64,0.005042,0.00163,21,0.013179
18213,19387.64,0.004175,0.00163,21,0.013179
18214,29008.17,0.012007,0.002439,21,0.012533
18215,29008.17,0.004275,0.002439,21,0.012533
18216,29008.17,0.004589,0.002439,21,0.012533
18217,32437.53,0.003089,0.002728,21,0.010787
18218,32437.53,0.003819,0.002728,21,0.010787
18219,32437.53,0.016327,0.002728,21,0.010787
18220,26.82,8.1e-05,2e-06,21,0.145237
18221,26.82,3.7e-05,2e-06,21,0.145237
18222,26.82,0.000108,2e-06,21,0.145237
18223,5616.63,0.0002,0.000472,21,0.028787
18224,5616.63,0.00064,0.000472,21,0.028787
18225,10352.33,0.002862,0.000871,21,0.053032
18226,10352.33,0.00117,0.000871,21,0.053032
18227,8089.1,0.004121,0.00068,21,0.014237
18228,8089.1,0.005666,0.00068,21,0.014237
18229,26817.52,0.001072,0.002255,21,0.022534
18230,26817.52,0.003915,0.002255,21,0.022534
