trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,impact_intensity
3679,CN,CN,ELEC1,DISTR,69896.3,1073274351141.278,7,7,15355238.419505
3320,CN,CN,DISTR,DISTR,82550.29,718530108076.711,7,7,8704150.016635
3777,CN,CN,ELEC1,TRAN1,40914.28,628248476103.534,7,7,15355237.244882
684,CN,CN,BASIC,BASIC,222491.01,586142517861.44,7,7,2634454.838699
10009,CN,CN,OFFIC,OFFIC,578381.03,569452946068.97,7,7,984563.663972
704,CN,CN,BASIC,CONST,193395.83,509492584436.197,7,7,2634454.860977
723,CN,CN,BASIC,FABRI,168979.58,445169055038.386,7,7,2634454.737302
1648,CN,CN,CEMEN,CONST,111168.68,435913299339.099,7,7,3921188.0481
745,CN,CN,BASIC,MACHI,153023.79,403134266192.42,7,7,2634454.853016
11364,CN,CN,PLAST,RUBBE,251637.56,327071047798.445,7,7,1299770.383239
1734,CN,CN,CERAM,CONST,229366.39,299684184344.274,7,7,1306574.098953
722,CN,CN,BASIC,ELECT,102057.95,268867069432.041,7,7,2634454.929107
9750,CN,CN,NONME,CONST,103525.06,263008034968.367,7,7,2540525.308253
3647,CN,CN,ELEC1,ALUM1,16826.92,258381302633.786,7,7,15355234.507194
8969,CN,CN,MOTO1,MOTO1,254840.41,247226628848.415,7,7,970123.336595
3651,CN,CN,ELEC1,BASIC,15638.18,240127919276.341,7,7,15355234.386376
3676,CN,CN,ELEC1,CRUDE,14292.95,219471627482.802,7,7,15355236.496511
4919,CN,CN,FABRI,CONST,159036.49,219096682793.849,7,7,1377650.392019
8319,CN,CN,MACHI,MACHI,152506.03,211150664495.647,7,7,1384539.775218
1234,CN,CN,BITUM,ELEC1,193446.09,172213143808.774,7,7,890238.431848
13367,CN,CN,RUBBE,CONST,118275.48,169765153034.984,7,7,1435336.83427
3039,CN,CN,CRUDE,MOTOR,65886.51,165843497943.171,7,7,2517108.55444
14675,CN,CN,TEXTI,TEXTI,280019.67,155281702002.161,7,7,554538.550817
752,CN,CN,BASIC,MOTO1,56920.02,149953222340.594,7,7,2634454.842788
4774,CN,CN,ELECT,CONST,118321.38,147978200096.802,7,7,1250646.333712
3732,CN,CN,ELEC1,NONME,8523.98,130887794568.662,7,7,15355244.213227
3026,CN,CN,CRUDE,GASDI,51098.02,128619256273.42,7,7,2517108.417771
3665,CN,CN,ELEC1,CHEM1,8074.14,123980403694.034,7,7,15355245.722025
297,CN,CN,ALUM1,MACHI,43289.68,118810577574.079,7,7,2744547.374203
3672,CN,CN,ELEC1,CONST,7729.21,118683882412.356,7,7,15355241.015881
3715,CN,CN,ELEC1,MACHI,7682.84,117971829627.374,7,7,15355237.077353
4965,CN,CN,FABRI,MACHI,81104.23,111733277589.778,7,7,1377650.43315
4794,CN,CN,ELECT,ELECT,87454.12,109374168935.454,7,7,1250646.269558
16000,CN,CN,WOODW,CONST,161567.43,108671541078.101,7,7,672607.9698
3734,CN,CN,ELEC1,OFFIC,6857.93,105305154469.851,7,7,15355239.040038
14827,CN,CN,TRAN1,DISTR,10713.45,104838172734.73,7,7,9785659.403342
6485,CN,CN,GLASS,GLASS,93198.64,103034770468.905,7,7,1105539.420628
14682,CN,CN,TEXTI,WEARI,183503.3,101759651054.341,7,7,554538.534481
1859,CN,CN,CHEM1,CHEM1,77813.06,101215612795.503,7,7,1300753.534118
6459,CN,CN,GLASS,CONST,88729.73,98094210344.045,7,7,1105539.376081
4940,CN,CN,FABRI,FABRI,66149.76,91131240369.571,7,7,1377650.355339
3775,CN,CN,ELEC1,TEXTI,5725.07,87909760054.954,7,7,15355228.853962
8274,CN,CN,MACHI,CONST,61149.36,84663728147.22,7,7,1384539.889661
3691,CN,CN,ELEC1,FABRI,5501.95,84483700649.817,7,7,15355228.718875
2229,CN,CN,COKEO,BASIC,45855.21,81842712290.107,7,7,1784807.272502
3765,CN,CN,ELEC1,RUBBE,5250.69,80625586490.935,7,7,15355236.452911
13463,CN,CN,RUBBE,RUBBE,56072.29,80482614720.273,7,7,1435336.682705
6234,CN,CN,GASDI,CONST,44187.85,79530898994.562,7,7,1799836.357609
3657,CN,CN,ELEC1,BITUM,5114.97,78541539676.417,7,7,15355229.781683
3680,CN,CN,ELEC1,EDUCA,5028.66,77216307152.337,7,7,15355245.165181
247,CN,CN,ALUM1,ALUM1,27461.53,75369486354.881,7,7,2744547.967826
1208,CN,CN,BITUM,BITUM,83376.99,74225404182.846,7,7,890238.472063
1454,CN,CN,BUSIN,CONST,217990.68,72336257753.021,7,7,331831.882689
3663,CN,CN,ELEC1,CERAM,4423.96,67930952665.859,7,7,15355236.635471
3292,CN,CN,DISTR,ALUM1,7704.43,67060538779.078,7,7,8704153.166305
3752,CN,CN,ELEC1,PUBLI,4301.33,66047979368.04,7,7,15355245.788637
3742,CN,CN,ELEC1,PFERT,4279.39,65711072951.572,7,7,15355242.908819
283,CN,CN,ALUM1,FABRI,23922.57,65656633508.459,7,7,2744547.65974
3757,CN,CN,ELEC1,REALE,4226.01,64891353609.877,7,7,15355229.545097
3295,CN,CN,DISTR,BASIC,7349.51,63971264241.917,7,7,8704153.643157
2641,CN,CN,CONST,CONST,63494.13,62985726641.223,7,7,991992.90771
5681,CN,CN,FOOD5,FOOD5,152194.83,62186164120.9,7,7,408595.772412
282,CN,CN,ALUM1,ELECT,22324.9,61271738179.82,7,7,2744547.038501
9083,CN,CN,MOTOR,LANDT,33867.24,60955487124.408,7,7,1799836.27613
13421,CN,CN,RUBBE,MOTO1,42102.87,60431801107.207,7,7,1435336.857255
3031,CN,CN,CRUDE,KEROS,23033.72,57978359252.622,7,7,2517107.929272
