trade_id,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,impact_intensity
113922,WA,IT,CRUDE,GASDI,12306.17,6580734853.636,7.0,7.0,534750.848854
113930,WA,IT,CRUDE,MOTOR,9898.69,5293335245.654,7.0,7.0,534751.087836
95851,RU,IT,NATUR,ELEC2,294.82,1207160200.32,7.0,7.0,4094566.855437
66637,IN,IT,BASIC,BASIC,322.14,1205846965.733,7.0,7.0,3743238.858052
94460,RU,IT,BASIC,BASIC,167.85,909773852.556,7.0,7.0,5420159.979482
117682,WE,IT,BASIC,BASIC,198.06,906309753.61,7.0,7.0,4575935.340856
27222,DE,IT,BASIC,BASIC,703.02,853607796.225,7.0,7.0,1214201.29758
109812,US,IT,CRUDE,GASDI,970.0,798024779.769,7.0,7.0,822705.958525
20519,CN,IT,CHEM1,CHEM1,549.01,714128456.099,7.0,7.0,1300756.736852
113926,WA,IT,CRUDE,KEROS,1268.03,678079760.647,7.0,7.0,534750.566349
109820,US,IT,CRUDE,MOTOR,780.24,641905925.56,7.0,7.0,822703.175382
113924,WA,IT,CRUDE,HEAVY,1196.39,639770750.529,7.0,7.0,534751.00137
94927,RU,IT,CRUDE,GASDI,718.98,614628049.678,7.0,7.0,854861.122254
66682,IN,IT,BASIC,MACHI,139.42,521881871.417,7.0,7.0,3743235.342254
20169,CN,IT,BASIC,BASIC,196.31,517180501.395,7.0,7.0,2634509.201747
94935,RU,IT,CRUDE,MOTOR,578.32,494387387.966,7.0,7.0,854868.218229
95865,RU,IT,NATUR,FOUND,110.94,454263747.986,7.0,7.0,4094679.538363
129936,WM,IT,CRUDE,GASDI,1249.95,430049651.511,7.0,7.0,344053.483348
113234,WA,IT,BASIC,BASIC,184.41,421085142.214,7.0,7.0,2283418.156358
27918,DE,IT,COKEO,BASIC,23.09,420446235.603,6.0,6.0,18209018.432352
94502,RU,IT,BASIC,MACHI,72.64,393743563.398,7.0,7.0,5420478.571008
117725,WE,IT,BASIC,MACHI,85.72,392244325.863,7.0,7.0,4575878.743152
117134,WA,IT,VEGE1,FOOD5,458.43,392193923.453,7.0,7.0,855515.397014
20789,CN,IT,ELECT,CONST,313.52,392098330.727,7.0,7.0,1250632.593541
71195,KR,IT,BASIC,BASIC,287.35,389236245.663,7.0,7.0,1354571.93549
20838,CN,IT,ELECT,MOTO1,309.24,386753040.648,7.0,7.0,1250656.579511
113931,WA,IT,CRUDE,NAPHT,712.26,380880659.69,7.0,7.0,534749.473072
27271,DE,IT,BASIC,MACHI,304.26,369435298.534,7.0,7.0,1214209.224131
43682,FR,IT,BASIC,BASIC,412.86,362467300.616,7.0,7.0,877942.403275
95831,RU,IT,NATUR,BASIC,87.72,359171048.237,7.0,7.0,4094517.193764
129944,WM,IT,CRUDE,MOTOR,1005.42,345918354.385,7.0,7.0,344053.58396
22892,CN,IT,RUBBE,RUBBE,232.03,333042096.958,7.0,7.0,1435340.675594
81641,NL,IT,PLAST,RUBBE,329.1,316663570.253,7.0,7.0,962210.787764
107629,TW,IT,HOTEL,FABRI,1973.6,288435851.186,7.0,7.0,146147.066876
122229,WF,IT,CRUDE,GASDI,910.65,282619637.757,7.0,7.0,310349.352393
23047,CN,IT,TEXTI,TEXTI,509.03,282276807.053,7.0,7.0,554538.646156
95846,RU,IT,NATUR,CONST,68.2,279264353.548,7.0,7.0,4094785.242639
20937,CN,IT,FABRI,FABRI,193.15,266089831.477,7.0,7.0,1377633.090743
118409,WE,IT,ELEC1,CHEMI,3.63,260875028.619,7.0,7.0,71866399.068595
23053,CN,IT,TEXTI,WEARI,445.52,247055533.922,7.0,7.0,554532.981509
30773,DE,IT,MACHI,MACHI,1904.08,238955120.953,7.0,7.0,125496.366199
44070,FR,IT,CATTL,MEATC,529.18,238167261.757,7.0,7.0,450068.524428
122237,WF,IT,CRUDE,MOTOR,732.5,227330310.052,7.0,7.0,310348.546146
20212,CN,IT,BASIC,MACHI,84.96,223831992.294,7.0,7.0,2634557.348093
95907,RU,IT,NATUR,PLAST,50.71,207620224.528,7.0,7.0,4094265.914573
114814,WA,IT,HOTEL,FABRI,543.42,202541062.145,7.0,7.0,372715.509449
20819,CN,IT,ELECT,HEALT,161.8,202354216.748,7.0,7.0,1250644.108455
62526,ID,IT,BASIC,BASIC,40.32,200170362.974,7.0,7.0,4964542.73249
66686,IN,IT,BASIC,MOTO1,53.26,199367939.053,7.0,7.0,3743295.889091
23123,CN,IT,TRANS,TRANS,242.02,198647723.037,7.0,7.0,820790.525729
